https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USDT,tradecount
1634256000000,2021-10-15 00:00:00,BAT/USDT,0.7039,0.7098,0.6724,0.6932,41024141.7,28475126.02124,130351
1634169600000,2021-10-14 00:00:00,BAT/USDT,0.7064,0.7257,0.6943,0.7039,31790603.0,22493299.64798,119141
1634083200000,2021-10-13 00:00:00,BAT/USDT,0.6974,0.7079,0.6819,0.7065,37609859.7,26169826.64566,130463
1633996800000,2021-10-12 00:00:00,BAT/USDT,0.7034,0.7037,0.6638,0.6970,31467697.6,21513750.62140,125954
1633910400000,2021-10-11 00:00:00,BAT/USDT,0.7185,0.7389,0.6871,0.7034,31994891.0,22910881.31727,135645
1633824000000,2021-10-10 00:00:00,BAT/USDT,0.7630,0.7636,0.7120,0.7187,22637702.8,16706725.83520,105631
1633737600000,2021-10-09 00:00:00,BAT/USDT,0.7491,0.7718,0.7345,0.7629,27086546.7,20494483.92971,102945
1633651200000,2021-10-08 00:00:00,BAT/USDT,0.7336,0.7820,0.7315,0.7491,65664621.9,49645956.82605,182036
1633564800000,2021-10-07 00:00:00,BAT/USDT,0.7370,0.7396,0.7137,0.7336,26888437.5,19538215.58966,97997
1633478400000,2021-10-06 00:00:00,BAT/USDT,0.7430,0.7485,0.6921,0.7366,41530530.6,30176958.61729,174405
1633392000000,2021-10-05 00:00:00,BAT/USDT,0.7072,0.7436,0.7014,0.7428,30763631.0,22134828.48281,135614
1633305600000,2021-10-04 00:00:00,BAT/USDT,0.7305,0.7307,0.6829,0.7072,31504360.0,22242298.44798,141656
1633219200000,2021-10-03 00:00:00,BAT/USDT,0.7070,0.7397,0.6922,0.7304,34320005.2,24693122.23869,155859
1633132800000,2021-10-02 00:00:00,BAT/USDT,0.6799,0.7298,0.6687,0.7070,26626796.8,18555513.41831,118102
1633046400000,2021-10-01 00:00:00,BAT/USDT,0.6322,0.6817,0.6196,0.6797,37042329.1,24279803.52723,137171
1632960000000,2021-09-30 00:00:00,BAT/USDT,0.5942,0.6418,0.5906,0.6321,43396474.0,26950823.70373,157919
1632873600000,2021-09-29 00:00:00,BAT/USDT,0.5803,0.6076,0.5770,0.5940,34175922.4,20312420.77983,105129
1632787200000,2021-09-28 00:00:00,BAT/USDT,0.6064,0.6168,0.5780,0.5804,36870762.1,22064076.44662,115737
1632700800000,2021-09-27 00:00:00,BAT/USDT,0.6373,0.6533,0.6057,0.6065,31837639.1,20189583.95953,132027
1632614400000,2021-09-26 00:00:00,BAT/USDT,0.6426,0.6572,0.5941,0.6374,42049331.9,26544308.25395,163296
1632528000000,2021-09-25 00:00:00,BAT/USDT,0.6529,0.6594,0.6274,0.6426,27838177.5,17950801.36271,124832
1632441600000,2021-09-24 00:00:00,BAT/USDT,0.7025,0.7052,0.6117,0.6529,44552885.2,29189075.95627,155248
1632355200000,2021-09-23 00:00:00,BAT/USDT,0.6856,0.7185,0.6739,0.7026,46033067.7,32177767.22289,171592
1632268800000,2021-09-22 00:00:00,BAT/USDT,0.6063,0.6866,0.5939,0.6855,37091665.2,23976727.88194,148270
1632182400000,2021-09-21 00:00:00,BAT/USDT,0.6511,0.6757,0.5974,0.6064,48643272.1,31174589.54445,171025
1632096000000,2021-09-20 00:00:00,BAT/USDT,0.7395,0.7407,0.6294,0.6512,57059469.4,38585264.47281,181187
1632009600000,2021-09-19 00:00:00,BAT/USDT,0.7549,0.7557,0.7244,0.7395,29324413.7,21779372.21480,137109
1631923200000,2021-09-18 00:00:00,BAT/USDT,0.7522,0.7742,0.7401,0.7547,19297428.3,14652073.16563,72992
1631836800000,2021-09-17 00:00:00,BAT/USDT,0.7753,0.7812,0.7385,0.7521,24846880.4,18886741.97607,84921
1631750400000,2021-09-16 00:00:00,BAT/USDT,0.7935,0.8099,0.7558,0.7753,36684873.8,28950079.35567,119462
1631664000000,2021-09-15 00:00:00,BAT/USDT,0.7817,0.7993,0.7738,0.7936,23385828.9,18427618.47420,82742
1631577600000,2021-09-14 00:00:00,BAT/USDT,0.7548,0.7855,0.7475,0.7822,20022725.7,15345582.83093,79098
1631491200000,2021-09-13 00:00:00,BAT/USDT,0.8085,0.8162,0.7130,0.7547,30903826.5,23225341.41852,142197
1631404800000,2021-09-12 00:00:00,BAT/USDT,0.7729,0.8164,0.7564,0.8086,20695155.8,16348395.06533,90175
1631318400000,2021-09-11 00:00:00,BAT/USDT,0.7626,0.7962,0.7546,0.7728,20599578.4,15989641.65223,73791
1631232000000,2021-09-10 00:00:00,BAT/USDT,0.8124,0.8409,0.7361,0.7630,48346776.7,37872609.71835,141921
1631145600000,2021-09-09 00:00:00,BAT/USDT,0.7709,0.8431,0.7590,0.8124,51255541.0,41144230.06884,161364
1631059200000,2021-09-08 00:00:00,BAT/USDT,0.7779,0.7984,0.6994,0.7709,50972885.1,38517528.93621,168407
1630972800000,2021-09-07 00:00:00,BAT/USDT,0.9565,0.9589,0.6346,0.7784,86949440.7,72132451.82996,252757
1630886400000,2021-09-06 00:00:00,BAT/USDT,0.9849,0.9919,0.9164,0.9565,41856823.7,40313695.57909,136713
1630800000000,2021-09-05 00:00:00,BAT/USDT,0.9218,1.0049,0.9087,0.9849,52855233.4,50693331.90325,175905
1630713600000,2021-09-04 00:00:00,BAT/USDT,0.8807,0.9529,0.8779,0.9216,66569313.3,61322272.30928,200507
1630627200000,2021-09-03 00:00:00,BAT/USDT,0.8505,0.8893,0.8322,0.8807,35830211.8,31223926.24950,133153
1630540800000,2021-09-02 00:00:00,BAT/USDT,0.8650,0.8727,0.8400,0.8504,34796476.6,29897594.10836,123495
1630454400000,2021-09-01 00:00:00,BAT/USDT,0.8146,0.8670,0.7984,0.8652,37150325.7,31085634.17056,118870
1630368000000,2021-08-31 00:00:00,BAT/USDT,0.7924,0.8503,0.7784,0.8145,51461198.7,42216829.02869,149302
1630281600000,2021-08-30 00:00:00,BAT/USDT,0.8144,0.8498,0.7809,0.7924,30851051.5,25035886.35045,112494
1630195200000,2021-08-29 00:00:00,BAT/USDT,0.8209,0.8374,0.7946,0.8145,21132238.3,17182024.63901,84112
1630108800000,2021-08-28 00:00:00,BAT/USDT,0.8466,0.8479,0.8071,0.8205,22177621.6,18240377.82176,81871
1630022400000,2021-08-27 00:00:00,BAT/USDT,0.7929,0.8473,0.7597,0.8465,35156590.8,28103703.41572,110336
1629936000000,2021-08-26 00:00:00,BAT/USDT,0.8627,0.8695,0.7829,0.7929,37307807.3,30365743.82113,129861
1629849600000,2021-08-25 00:00:00,BAT/USDT,0.8180,0.8647,0.7901,0.8629,46056811.2,38397433.51493,156759
1629763200000,2021-08-24 00:00:00,BAT/USDT,0.8960,0.9011,0.8000,0.8180,67707143.3,58135953.02038,177719
1629676800000,2021-08-23 00:00:00,BAT/USDT,0.8705,0.9092,0.8462,0.8961,77607720.8,67797586.26099,204828
1629590400000,2021-08-22 00:00:00,BAT/USDT,0.7804,0.8896,0.7772,0.8707,108884497.8,90917369.20687,258334
1629504000000,2021-08-21 00:00:00,BAT/USDT,0.7841,0.8103,0.7611,0.7805,39634887.5,31160534.67869,123115
1629417600000,2021-08-20 00:00:00,BAT/USDT,0.7578,0.7889,0.7461,0.7843,30580198.0,23472582.63951,95309
1629331200000,2021-08-19 00:00:00,BAT/USDT,0.7157,0.7584,0.6978,0.7579,51217967.8,37072222.62026,118529
1629244800000,2021-08-18 00:00:00,BAT/USDT,0.7360,0.7454,0.6923,0.7158,43278150.2,31252352.88172,117695
1629158400000,2021-08-17 00:00:00,BAT/USDT,0.7838,0.8149,0.7314,0.7354,47938881.0,37371638.28347,138840
1629072000000,2021-08-16 00:00:00,BAT/USDT,0.8136,0.8278,0.7727,0.7841,42292436.8,34008512.68129,120836
1628985600000,2021-08-15 00:00:00,BAT/USDT,0.7815,0.8196,0.7528,0.8136,43609412.4,34268017.58074,129117
1628899200000,2021-08-14 00:00:00,BAT/USDT,0.7916,0.7940,0.7421,0.7813,36082182.0,27753876.54617,102533
1628812800000,2021-08-13 00:00:00,BAT/USDT,0.7155,0.7918,0.7084,0.7915,40244160.8,30293893.65798,108589
1628726400000,2021-08-12 00:00:00,BAT/USDT,0.7441,0.7757,0.6901,0.7155,44000373.7,31909593.33385,121144
1628640000000,2021-08-11 00:00:00,BAT/USDT,0.7232,0.7815,0.7188,0.7444,42400638.9,31719833.89493,125200
1628553600000,2021-08-10 00:00:00,BAT/USDT,0.7019,0.7262,0.6887,0.7232,32582566.1,23176530.12546,85300
1628467200000,2021-08-09 00:00:00,BAT/USDT,0.6726,0.7112,0.6492,0.7020,34649761.0,23695006.92141,84510
1628380800000,2021-08-08 00:00:00,BAT/USDT,0.7211,0.7335,0.6650,0.6728,34707740.4,24237276.18428,93019
1628294400000,2021-08-07 00:00:00,BAT/USDT,0.6961,0.7372,0.6871,0.7210,53844806.2,38564812.53020,128263
1628208000000,2021-08-06 00:00:00,BAT/USDT,0.6783,0.7066,0.6611,0.6961,28679721.9,19579656.50584,78165
1628121600000,2021-08-05 00:00:00,BAT/USDT,0.6691,0.6917,0.6468,0.6783,38526771.3,25808619.45815,103541
1628035200000,2021-08-04 00:00:00,BAT/USDT,0.6418,0.6807,0.6288,0.6691,32294851.6,21329007.67202,91881
1627948800000,2021-08-03 00:00:00,BAT/USDT,0.6555,0.6620,0.6200,0.6417,24475562.5,15529088.50093,73488
1627862400000,2021-08-02 00:00:00,BAT/USDT,0.6587,0.6714,0.6371,0.6555,28483339.2,18698248.96602,82755
1627776000000,2021-08-01 00:00:00,BAT/USDT,0.6516,0.7206,0.6458,0.6585,100445975.0,69606323.50082,216130
1627689600000,2021-07-31 00:00:00,BAT/USDT,0.6137,0.6589,0.6063,0.6516,37978716.9,24124646.43754,91645
1627603200000,2021-07-30 00:00:00,BAT/USDT,0.5943,0.6203,0.5729,0.6137,40652920.2,24244475.11325,87554
1627516800000,2021-07-29 00:00:00,BAT/USDT,0.5715,0.6037,0.5561,0.5942,27631787.0,16100012.42040,66631
1627430400000,2021-07-28 00:00:00,BAT/USDT,0.5724,0.5858,0.5504,0.5715,36444157.4,20787764.69397,80712
1627344000000,2021-07-27 00:00:00,BAT/USDT,0.5469,0.5787,0.5352,0.5723,44580237.4,24792241.24917,87330
1627257600000,2021-07-26 00:00:00,BAT/USDT,0.5422,0.5987,0.5396,0.5471,55425110.7,31916781.89984,108840
1627171200000,2021-07-25 00:00:00,BAT/USDT,0.5350,0.5474,0.5213,0.5422,22559489.8,12061760.30248,50264
1627084800000,2021-07-24 00:00:00,BAT/USDT,0.5249,0.5549,0.5203,0.5352,29278582.9,15816563.38696,62369
1626998400000,2021-07-23 00:00:00,BAT/USDT,0.5122,0.5301,0.5006,0.5250,34674453.5,17909573.22204,68282
1626912000000,2021-07-22 00:00:00,BAT/USDT,0.5029,0.5223,0.4947,0.5123,34890009.5,17688625.11340,68253
1626825600000,2021-07-21 00:00:00,BAT/USDT,0.4656,0.5068,0.4550,0.5028,42366233.9,20547784.46160,78666
1626739200000,2021-07-20 00:00:00,BAT/USDT,0.4951,0.5022,0.4546,0.4657,52706089.9,24659285.61395,91864
1626652800000,2021-07-19 00:00:00,BAT/USDT,0.5185,0.5198,0.4870,0.4951,32568648.4,16329692.29825,65263
1626566400000,2021-07-18 00:00:00,BAT/USDT,0.5333,0.5542,0.5134,0.5186,45323235.4,24273333.25372,89630
1626480000000,2021-07-17 00:00:00,BAT/USDT,0.5487,0.6009,0.5306,0.5333,183902595.8,104181711.72242,324640
1626393600000,2021-07-16 00:00:00,BAT/USDT,0.5063,0.5779,0.4931,0.5488,122757566.6,66947167.26947,239719
1626307200000,2021-07-15 00:00:00,BAT/USDT,0.5305,0.5392,0.4972,0.5062,24682587.4,12782969.42951,63345
1626220800000,2021-07-14 00:00:00,BAT/USDT,0.5354,0.5382,0.4964,0.5305,27502155.6,14180238.29785,62615
1626134400000,2021-07-13 00:00:00,BAT/USDT,0.5470,0.5534,0.5259,0.5352,21430653.9,11575611.82117,63074
1626048000000,2021-07-12 00:00:00,BAT/USDT,0.5625,0.5716,0.5401,0.5472,17333850.0,9599695.78979,54557
1625961600000,2021-07-11 00:00:00,BAT/USDT,0.5572,0.5663,0.5458,0.5623,17917172.5,9974127.92441,47651
1625875200000,2021-07-10 00:00:00,BAT/USDT,0.5685,0.5791,0.5457,0.5571,26561744.7,14874999.29709,65243
1625788800000,2021-07-09 00:00:00,BAT/USDT,0.5680,0.5726,0.5370,0.5685,43105903.9,23901388.73116,91600
1625702400000,2021-07-08 00:00:00,BAT/USDT,0.6133,0.6158,0.5593,0.5680,42723960.8,24815999.31256,109602
1625616000000,2021-07-07 00:00:00,BAT/USDT,0.5918,0.6467,0.5855,0.6132,37787226.7,23751835.95761,102168
1625529600000,2021-07-06 00:00:00,BAT/USDT,0.5662,0.5989,0.5653,0.5920,22737143.8,13340503.37498,80045
1625443200000,2021-07-05 00:00:00,BAT/USDT,0.6050,0.6050,0.5558,0.5661,24398187.5,14100673.24612,80499
1625356800000,2021-07-04 00:00:00,BAT/USDT,0.5886,0.6199,0.5671,0.6051,21541496.2,12820980.36468,76952
1625270400000,2021-07-03 00:00:00,BAT/USDT,0.5810,0.5972,0.5667,0.5883,21132458.0,12409912.58662,71992
1625184000000,2021-07-02 00:00:00,BAT/USDT,0.5793,0.5899,0.5458,0.5810,19027203.2,10724126.27161,72172
1625097600000,2021-07-01 00:00:00,BAT/USDT,0.6150,0.6179,0.5596,0.5795,41898558.1,24277421.35656,100182
1625011200000,2021-06-30 00:00:00,BAT/USDT,0.5863,0.6154,0.5611,0.6150,45827045.7,26635104.03371,108440
1624924800000,2021-06-29 00:00:00,BAT/USDT,0.5573,0.6194,0.5551,0.5863,43970079.9,25906261.57771,97866
1624838400000,2021-06-28 00:00:00,BAT/USDT,0.5417,0.5689,0.5308,0.5574,35155558.8,19279288.58046,88195
1624752000000,2021-06-27 00:00:00,BAT/USDT,0.5105,0.5425,0.4992,0.5418,38149931.0,19741930.47906,86263
1624665600000,2021-06-26 00:00:00,BAT/USDT,0.5173,0.5305,0.4848,0.5106,53936030.4,27240746.84418,107879
1624579200000,2021-06-25 00:00:00,BAT/USDT,0.5729,0.5916,0.5097,0.5171,62429456.6,34043770.19346,127406
1624492800000,2021-06-24 00:00:00,BAT/USDT,0.5501,0.5784,0.5252,0.5730,49392161.0,27229836.04638,140773
1624406400000,2021-06-23 00:00:00,BAT/USDT,0.4836,0.5666,0.4669,0.5500,55952967.6,30180360.69400,124395
1624320000000,2021-06-22 00:00:00,BAT/USDT,0.5095,0.5318,0.4245,0.4835,111418945.0,53687481.06071,214180
1624233600000,2021-06-21 00:00:00,BAT/USDT,0.6000,0.6040,0.4979,0.5096,73758458.6,39438503.41168,172184
1624147200000,2021-06-20 00:00:00,BAT/USDT,0.5946,0.6081,0.5584,0.5997,29981194.9,17582171.50991,80120
1624060800000,2021-06-19 00:00:00,BAT/USDT,0.6096,0.6277,0.5905,0.5948,23006815.0,14053581.64996,71308
1623974400000,2021-06-18 00:00:00,BAT/USDT,0.6568,0.6579,0.5871,0.6096,35819131.2,22352556.29892,97783
1623888000000,2021-06-17 00:00:00,BAT/USDT,0.6556,0.6892,0.6416,0.6571,29176657.4,19486119.54912,105211
1623801600000,2021-06-16 00:00:00,BAT/USDT,0.6896,0.6909,0.6477,0.6556,34013195.0,22872263.78220,133458
1623715200000,2021-06-15 00:00:00,BAT/USDT,0.6712,0.7228,0.6661,0.6896,41035134.6,28676753.02520,148852
1623628800000,2021-06-14 00:00:00,BAT/USDT,0.6479,0.6763,0.6376,0.6712,27073650.4,17738532.43079,105324
1623542400000,2021-06-13 00:00:00,BAT/USDT,0.6165,0.6597,0.5966,0.6479,36774501.6,22903406.53122,128148
1623456000000,2021-06-12 00:00:00,BAT/USDT,0.6459,0.6471,0.5904,0.6160,47507681.7,29407038.35596,140227
1623369600000,2021-06-11 00:00:00,BAT/USDT,0.6642,0.7170,0.6380,0.6457,41678712.3,28147699.89024,144195
1623283200000,2021-06-10 00:00:00,BAT/USDT,0.7025,0.7075,0.6447,0.6644,33908768.0,23025118.16759,126008
1623196800000,2021-06-09 00:00:00,BAT/USDT,0.6688,0.7027,0.6343,0.7023,50996653.6,34233754.53479,149312
1623110400000,2021-06-08 00:00:00,BAT/USDT,0.6940,0.7081,0.6056,0.6689,65669471.4,43569385.42715,186187
1623024000000,2021-06-07 00:00:00,BAT/USDT,0.7624,0.8001,0.6869,0.6940,32445502.7,24361128.78267,90771
1622937600000,2021-06-06 00:00:00,BAT/USDT,0.7494,0.7773,0.7415,0.7624,20426427.3,15454499.70123,65055
1622851200000,2021-06-05 00:00:00,BAT/USDT,0.7594,0.8181,0.7181,0.7494,32908051.6,25441491.70694,101896
1622764800000,2021-06-04 00:00:00,BAT/USDT,0.8293,0.8300,0.7158,0.7594,43881373.4,33346647.98492,126475
1622678400000,2021-06-03 00:00:00,BAT/USDT,0.7967,0.8494,0.7861,0.8293,28083096.6,23097138.07370,94805
1622592000000,2021-06-02 00:00:00,BAT/USDT,0.7463,0.8438,0.7318,0.7967,39381249.4,31328528.39957,117401
1622505600000,2021-06-01 00:00:00,BAT/USDT,0.7665,0.7751,0.7210,0.7462,25829869.6,19263237.29522,90953
1622419200000,2021-05-31 00:00:00,BAT/USDT,0.7028,0.7678,0.6669,0.7664,24812639.0,17927472.88375,91662
1622332800000,2021-05-30 00:00:00,BAT/USDT,0.6801,0.7401,0.6350,0.7031,26935021.2,18789967.51781,94249
1622246400000,2021-05-29 00:00:00,BAT/USDT,0.7474,0.7873,0.6387,0.6803,37390115.8,26594134.22878,123787
1622160000000,2021-05-28 00:00:00,BAT/USDT,0.8433,0.8556,0.7002,0.7472,52775735.7,40445870.85269,159489
1622073600000,2021-05-27 00:00:00,BAT/USDT,0.8868,0.9309,0.7930,0.8441,65823711.9,56794825.88679,228688
1621987200000,2021-05-26 00:00:00,BAT/USDT,0.7371,0.8871,0.7323,0.8867,56811334.4,45250017.83208,194899
1621900800000,2021-05-25 00:00:00,BAT/USDT,0.7266,0.7723,0.6595,0.7369,59336112.6,42604688.32229,197768
1621814400000,2021-05-24 00:00:00,BAT/USDT,0.5575,0.7432,0.5465,0.7264,111141128.7,71850160.77098,274615
1621728000000,2021-05-23 00:00:00,BAT/USDT,0.6797,0.7089,0.4532,0.5579,107139344.1,60352888.15760,251720
1621641600000,2021-05-22 00:00:00,BAT/USDT,0.7540,0.7651,0.6519,0.6797,69530462.5,49002491.36009,216474
1621555200000,2021-05-21 00:00:00,BAT/USDT,0.8759,0.9188,0.6488,0.7549,79087715.2,63852600.25949,305559
1621468800000,2021-05-20 00:00:00,BAT/USDT,0.7435,0.9158,0.6608,0.8755,110550941.4,89189182.44619,366937
1621382400000,2021-05-19 00:00:00,BAT/USDT,1.1074,1.1200,0.5295,0.7443,122986219.3,105940225.49431,357758
1621296000000,2021-05-18 00:00:00,BAT/USDT,1.0584,1.1435,1.0481,1.1073,34679784.7,38083138.47995,158324
1621209600000,2021-05-17 00:00:00,BAT/USDT,1.1421,1.1449,1.0202,1.0579,47187835.0,50855843.15776,213938
1621123200000,2021-05-16 00:00:00,BAT/USDT,1.1347,1.2398,1.0763,1.1416,37248741.4,43400044.79205,178816
1621036800000,2021-05-15 00:00:00,BAT/USDT,1.2183,1.2298,1.1241,1.1347,36340616.2,42796628.65401,183844
1620950400000,2021-05-14 00:00:00,BAT/USDT,1.1921,1.2520,1.1751,1.2188,36013746.6,43720330.91782,162154
1620864000000,2021-05-13 00:00:00,BAT/USDT,1.1690,1.2529,1.0767,1.1920,72701844.2,86238912.15306,269544
1620777600000,2021-05-12 00:00:00,BAT/USDT,1.3981,1.4199,1.1473,1.1703,44448516.7,58718013.28530,214907
1620691200000,2021-05-11 00:00:00,BAT/USDT,1.3114,1.3990,1.2590,1.3988,43554950.1,58082999.07420,230909
1620604800000,2021-05-10 00:00:00,BAT/USDT,1.4129,1.5006,1.2352,1.3115,59912979.8,84236282.00953,262484
1620518400000,2021-05-09 00:00:00,BAT/USDT,1.4208,1.4680,1.3360,1.4130,47202063.8,65852782.43016,210737
1620432000000,2021-05-08 00:00:00,BAT/USDT,1.4076,1.5185,1.3812,1.4201,50034469.5,72068493.37763,216339
1620345600000,2021-05-07 00:00:00,BAT/USDT,1.4051,1.5959,1.3550,1.4075,97663890.8,146139162.36765,396606
1620259200000,2021-05-06 00:00:00,BAT/USDT,1.3649,1.4521,1.3286,1.4049,70612531.0,98155836.39427,288545
1620172800000,2021-05-05 00:00:00,BAT/USDT,1.1664,1.3754,1.1567,1.3650,60780713.1,78017336.48534,231282
1620086400000,2021-05-04 00:00:00,BAT/USDT,1.2951,1.2969,1.1360,1.1667,53374101.2,64531955.31399,224584
1620000000000,2021-05-03 00:00:00,BAT/USDT,1.2553,1.3258,1.2545,1.2950,36691926.5,47507169.66578,163954
1619913600000,2021-05-02 00:00:00,BAT/USDT,1.2726,1.3000,1.2222,1.2553,32804714.3,41333046.40642,141657
1619827200000,2021-05-01 00:00:00,BAT/USDT,1.2670,1.3024,1.2324,1.2727,36234649.7,45743998.76249,157307
1619740800000,2021-04-30 00:00:00,BAT/USDT,1.1889,1.2795,1.1636,1.2663,33017851.5,40678005.91542,149978
1619654400000,2021-04-29 00:00:00,BAT/USDT,1.2010,1.2373,1.1542,1.1889,31509574.5,37620494.90852,147278
1619568000000,2021-04-28 00:00:00,BAT/USDT,1.2327,1.2806,1.1478,1.2008,39064531.7,47063349.74465,171620
1619481600000,2021-04-27 00:00:00,BAT/USDT,1.1635,1.2530,1.1381,1.2328,38645568.7,46664026.03018,161540
1619395200000,2021-04-26 00:00:00,BAT/USDT,1.0273,1.1656,1.0120,1.1636,41561970.2,46490101.71885,179612
1619308800000,2021-04-25 00:00:00,BAT/USDT,1.0320,1.1046,0.9689,1.0269,36669625.2,38277763.43968,148555
1619222400000,2021-04-24 00:00:00,BAT/USDT,1.1722,1.1734,1.0275,1.0320,46714575.2,50794607.49223,186607
1619136000000,2021-04-23 00:00:00,BAT/USDT,1.0681,1.1780,0.8600,1.1723,107838211.9,111038092.27005,369539
1619049600000,2021-04-22 00:00:00,BAT/USDT,1.2067,1.2554,1.0489,1.0681,64657145.2,76404916.56551,255492
1618963200000,2021-04-21 00:00:00,BAT/USDT,1.2666,1.3171,1.1936,1.2070,47484932.1,60011441.63855,224325
1618876800000,2021-04-20 00:00:00,BAT/USDT,1.3228,1.3363,1.1600,1.2668,72090831.3,89943449.49862,288041
1618790400000,2021-04-19 00:00:00,BAT/USDT,1.3477,1.4716,1.1767,1.3236,87966963.9,117588634.83649,358593
1618704000000,2021-04-18 00:00:00,BAT/USDT,1.4728,1.4885,1.0547,1.3482,106844000.9,136502426.51787,405306
1618617600000,2021-04-17 00:00:00,BAT/USDT,1.5267,1.6127,1.4620,1.4729,50032922.3,76473456.06879,222976
1618531200000,2021-04-16 00:00:00,BAT/USDT,1.5235,1.5783,1.4036,1.5268,60910531.5,91157660.28385,277521
1618444800000,2021-04-15 00:00:00,BAT/USDT,1.4664,1.5984,1.4424,1.5228,59038352.2,89796911.57978,249289
1618358400000,2021-04-14 00:00:00,BAT/USDT,1.5019,1.5740,1.3962,1.4657,58743682.4,86816920.18342,257791
1618272000000,2021-04-13 00:00:00,BAT/USDT,1.4201,1.5234,1.4022,1.5012,52822553.8,76994779.01936,214095
1618185600000,2021-04-12 00:00:00,BAT/USDT,1.4428,1.4792,1.3930,1.4200,39410275.6,56638686.43982,174587
1618099200000,2021-04-11 00:00:00,BAT/USDT,1.4678,1.5764,1.4170,1.4419,61048822.3,90542962.50425,262165
1618012800000,2021-04-10 00:00:00,BAT/USDT,1.5485,1.6255,1.3900,1.4680,101584542.5,151622535.79379,409996
1617926400000,2021-04-09 00:00:00,BAT/USDT,1.2914,1.6485,1.2661,1.5485,167344250.7,247794116.46212,553360
1617840000000,2021-04-08 00:00:00,BAT/USDT,1.1885,1.3024,1.1755,1.2918,45822523.7,57153267.92643,160586
1617753600000,2021-04-07 00:00:00,BAT/USDT,1.3319,1.3856,1.1486,1.1884,91169415.6,113849706.72602,307540
1617667200000,2021-04-06 00:00:00,BAT/USDT,1.2790,1.3424,1.1730,1.3325,79827464.5,99685422.71684,279614
1617580800000,2021-04-05 00:00:00,BAT/USDT,1.1781,1.2889,1.1316,1.2788,47787535.0,57633956.85731,178760
1617494400000,2021-04-04 00:00:00,BAT/USDT,1.1175,1.1864,1.0961,1.1781,28368742.7,32701543.44196,111676
1617408000000,2021-04-03 00:00:00,BAT/USDT,1.2030,1.2658,1.1121,1.1171,52857714.8,63539599.48728,192398
1617321600000,2021-04-02 00:00:00,BAT/USDT,1.1560,1.2796,1.1361,1.2030,60138100.0,72526137.84080,215069
1617235200000,2021-04-01 00:00:00,BAT/USDT,1.1450,1.1875,1.1204,1.1560,40080054.9,46331761.97904,157958
1617148800000,2021-03-31 00:00:00,BAT/USDT,1.1705,1.1901,1.0740,1.1450,44298240.0,49968900.05479,163039
1617062400000,2021-03-30 00:00:00,BAT/USDT,1.1412,1.2140,1.1250,1.1703,58957412.7,69227009.09216,186269
1616976000000,2021-03-29 00:00:00,BAT/USDT,1.1222,1.1500,1.0765,1.1414,45783994.4,51173264.73585,157181
1616889600000,2021-03-28 00:00:00,BAT/USDT,1.0818,1.1500,1.0550,1.1229,58710785.9,65353317.89509,192281
1616803200000,2021-03-27 00:00:00,BAT/USDT,1.0762,1.0917,1.0122,1.0814,44579188.0,47072000.46139,149891
1616716800000,2021-03-26 00:00:00,BAT/USDT,0.9747,1.0950,0.9746,1.0759,55436316.1,57826669.83484,166980
1616630400000,2021-03-25 00:00:00,BAT/USDT,0.9871,1.0156,0.9251,0.9752,55524600.6,54194685.20897,182613
1616544000000,2021-03-24 00:00:00,BAT/USDT,1.0529,1.1255,0.9350,0.9871,62397791.9,65546876.41906,211505
1616457600000,2021-03-23 00:00:00,BAT/USDT,1.0866,1.1173,1.0269,1.0526,51390401.7,55212062.23015,198860
1616371200000,2021-03-22 00:00:00,BAT/USDT,1.1258,1.2154,1.0725,1.0859,94264471.0,109316912.26998,314732
1616284800000,2021-03-21 00:00:00,BAT/USDT,1.0883,1.1387,1.0616,1.1261,53456859.6,58925469.87119,184860
1616198400000,2021-03-20 00:00:00,BAT/USDT,1.1817,1.2300,1.0780,1.0883,61667071.4,72257859.06743,211431
1616112000000,2021-03-19 00:00:00,BAT/USDT,1.2039,1.2475,1.1500,1.1817,76605220.1,91813886.50107,255404
1616025600000,2021-03-18 00:00:00,BAT/USDT,1.2375,1.3842,1.1858,1.2034,190916393.7,242299764.48585,590131
1615939200000,2021-03-17 00:00:00,BAT/USDT,1.0316,1.3626,0.9452,1.2380,524815293.7,603110890.29438,1367191
1615852800000,2021-03-16 00:00:00,BAT/USDT,0.7607,1.1799,0.7295,1.0314,283554173.1,274811556.95591,729869
1615766400000,2021-03-15 00:00:00,BAT/USDT,0.7675,0.8093,0.7187,0.7608,52884366.3,40155242.06015,134442
1615680000000,2021-03-14 00:00:00,BAT/USDT,0.8169,0.8525,0.7658,0.7669,53945955.9,43531775.45166,127501
1615593600000,2021-03-13 00:00:00,BAT/USDT,0.7570,0.8378,0.7225,0.8160,64298900.6,51204963.04236,141959
1615507200000,2021-03-12 00:00:00,BAT/USDT,0.8050,0.8159,0.7326,0.7571,63815525.7,49168377.61039,142814
1615420800000,2021-03-11 00:00:00,BAT/USDT,0.8196,0.8630,0.7763,0.8050,92465689.6,74955777.13308,199535
1615334400000,2021-03-10 00:00:00,BAT/USDT,0.7491,0.8854,0.6921,0.8196,176611905.9,142035408.99711,391195
1615248000000,2021-03-09 00:00:00,BAT/USDT,0.7458,0.7657,0.7034,0.7488,49872612.9,36388363.48156,108901
