https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume USDT,tradecount
1633737600000,2021-10-09 00:00:00,XLM/USDT,0.33671,0.36834,0.33263,0.35355,656537708,233157993.57480,464952
1633651200000,2021-10-08 00:00:00,XLM/USDT,0.34395,0.34999,0.33189,0.33671,529348847,180789829.53559,434132
1633564800000,2021-10-07 00:00:00,XLM/USDT,0.35822,0.37080,0.34200,0.34395,1049371664,372385061.90515,803642
1633478400000,2021-10-06 00:00:00,XLM/USDT,0.31927,0.36531,0.30573,0.35821,744329625,246541248.93301,574304
1633392000000,2021-10-05 00:00:00,XLM/USDT,0.31050,0.32080,0.30741,0.31926,319424715,100650090.77632,310848
1633305600000,2021-10-04 00:00:00,XLM/USDT,0.31494,0.31554,0.29529,0.31051,385234744,117178211.80020,325444
1633219200000,2021-10-03 00:00:00,XLM/USDT,0.31663,0.32300,0.31020,0.31490,391289575,123919920.06047,339391
1633132800000,2021-10-02 00:00:00,XLM/USDT,0.30064,0.32658,0.29245,0.31661,374801992,115529165.72523,307965
1633046400000,2021-10-01 00:00:00,XLM/USDT,0.27883,0.30084,0.27532,0.30058,429947300,124919073.22841,333389
1632960000000,2021-09-30 00:00:00,XLM/USDT,0.26957,0.28054,0.26831,0.27879,264273997,73058690.97751,221687
1632873600000,2021-09-29 00:00:00,XLM/USDT,0.25639,0.27923,0.25478,0.26960,384023776,103289767.71330,287818
1632787200000,2021-09-28 00:00:00,XLM/USDT,0.26472,0.26992,0.25471,0.25641,262967954,69231152.07792,236060
1632700800000,2021-09-27 00:00:00,XLM/USDT,0.27591,0.28328,0.26454,0.26474,243914411,67044349.88478,248748
1632614400000,2021-09-26 00:00:00,XLM/USDT,0.27686,0.28385,0.26059,0.27596,311619465,85190304.12218,285416
1632528000000,2021-09-25 00:00:00,XLM/USDT,0.28093,0.28573,0.27020,0.27686,267183134,74253308.83882,264251
1632441600000,2021-09-24 00:00:00,XLM/USDT,0.30275,0.30578,0.26880,0.28087,391123210,110848976.01803,346638
1632355200000,2021-09-23 00:00:00,XLM/USDT,0.29244,0.30307,0.28834,0.30274,281924017,83676872.71603,262138
1632268800000,2021-09-22 00:00:00,XLM/USDT,0.26586,0.29330,0.26018,0.29248,374037978,104156605.83995,316561
1632182400000,2021-09-21 00:00:00,XLM/USDT,0.28216,0.28752,0.25756,0.26584,501288659,138143570.15748,397919
1632096000000,2021-09-20 00:00:00,XLM/USDT,0.31362,0.31493,0.26978,0.28219,634617054,182979807.44231,470044
1632009600000,2021-09-19 00:00:00,XLM/USDT,0.32241,0.32515,0.31020,0.31356,224164169,71331478.95577,193203
1631923200000,2021-09-18 00:00:00,XLM/USDT,0.31974,0.32810,0.31511,0.32239,240073182,77560147.55648,221676
1631836800000,2021-09-17 00:00:00,XLM/USDT,0.33099,0.33323,0.31500,0.31972,292017029,94537574.22334,295478
1631750400000,2021-09-16 00:00:00,XLM/USDT,0.34144,0.34274,0.32353,0.33099,303234558,101294324.79736,324315
1631664000000,2021-09-15 00:00:00,XLM/USDT,0.33173,0.34213,0.32755,0.34143,276040490,92717194.96718,288229
1631577600000,2021-09-14 00:00:00,XLM/USDT,0.31877,0.33189,0.31624,0.33173,269170342,86912991.49945,280219
1631491200000,2021-09-13 00:00:00,XLM/USDT,0.33297,0.33700,0.30961,0.31883,428316158,136936879.29404,387575
1631404800000,2021-09-12 00:00:00,XLM/USDT,0.32544,0.33883,0.31720,0.33289,284351041,93727533.20643,281810
1631318400000,2021-09-11 00:00:00,XLM/USDT,0.31704,0.33285,0.31529,0.32539,299417742,96992660.08211,307498
1631232000000,2021-09-10 00:00:00,XLM/USDT,0.33273,0.36043,0.31069,0.31707,672095391,225031941.53080,521893
1631145600000,2021-09-09 00:00:00,XLM/USDT,0.33011,0.34225,0.32369,0.33275,451550882,150869923.04701,421903
1631059200000,2021-09-08 00:00:00,XLM/USDT,0.33558,0.34326,0.30414,0.33012,733491962,239151283.37516,550865
1630972800000,2021-09-07 00:00:00,XLM/USDT,0.42459,0.42526,0.25900,0.33540,1830837489,653940411.55462,1183168
1630886400000,2021-09-06 00:00:00,XLM/USDT,0.39834,0.43236,0.39022,0.42462,1253609771,516563194.19068,792608
1630800000000,2021-09-05 00:00:00,XLM/USDT,0.37042,0.39896,0.36877,0.39837,571462992,220107264.89884,426678
1630713600000,2021-09-04 00:00:00,XLM/USDT,0.36929,0.38547,0.36519,0.37042,476304557,178873219.15680,375785
1630627200000,2021-09-03 00:00:00,XLM/USDT,0.35973,0.37850,0.35218,0.36928,580927656,212769463.02639,398135
1630540800000,2021-09-02 00:00:00,XLM/USDT,0.35385,0.36843,0.35211,0.35973,559240321,201639547.20897,371472
1630454400000,2021-09-01 00:00:00,XLM/USDT,0.33968,0.35694,0.33600,0.35390,430067441,149820476.18814,318877
1630368000000,2021-08-31 00:00:00,XLM/USDT,0.32995,0.35743,0.32700,0.33968,498969381,170530996.16376,345344
1630281600000,2021-08-30 00:00:00,XLM/USDT,0.34350,0.34640,0.32851,0.32995,327542810,110943854.92170,248096
1630195200000,2021-08-29 00:00:00,XLM/USDT,0.34799,0.35384,0.34113,0.34351,264184193,91609468.34359,241787
1630108800000,2021-08-28 00:00:00,XLM/USDT,0.35759,0.36046,0.34300,0.34800,245937759,86092715.75893,227738
1630022400000,2021-08-27 00:00:00,XLM/USDT,0.33509,0.35788,0.32916,0.35750,353674667,121457593.47751,292883
1629936000000,2021-08-26 00:00:00,XLM/USDT,0.35907,0.36386,0.33061,0.33509,393102453,134545745.47671,308706
1629849600000,2021-08-25 00:00:00,XLM/USDT,0.35063,0.36018,0.34100,0.35914,395887798,139552194.40529,317822
1629763200000,2021-08-24 00:00:00,XLM/USDT,0.37906,0.38117,0.35014,0.35062,502443527,184292723.87882,368396
1629676800000,2021-08-23 00:00:00,XLM/USDT,0.37299,0.38818,0.37018,0.37907,563137764,213739688.98443,411073
1629590400000,2021-08-22 00:00:00,XLM/USDT,0.37197,0.39051,0.36133,0.37298,449376024,167803813.87504,380785
1629504000000,2021-08-21 00:00:00,XLM/USDT,0.38537,0.38540,0.36635,0.37198,375014134,141236456.18229,331555
1629417600000,2021-08-20 00:00:00,XLM/USDT,0.36763,0.38833,0.36047,0.38529,479224116,180036072.28914,403211
1629331200000,2021-08-19 00:00:00,XLM/USDT,0.34216,0.36904,0.33143,0.36772,492354804,171517223.14745,374194
1629244800000,2021-08-18 00:00:00,XLM/USDT,0.34136,0.35989,0.32415,0.34217,581960478,200228831.19963,438639
1629158400000,2021-08-17 00:00:00,XLM/USDT,0.37199,0.38485,0.33886,0.34133,672609761,246199233.99010,517079
1629072000000,2021-08-16 00:00:00,XLM/USDT,0.39151,0.41076,0.36748,0.37202,697546429,273543347.89457,489531
1628985600000,2021-08-15 00:00:00,XLM/USDT,0.39521,0.40395,0.37000,0.39155,809938095,313296704.31444,606878
1628899200000,2021-08-14 00:00:00,XLM/USDT,0.36057,0.40080,0.35085,0.39523,965494499,358774236.53096,616309
1628812800000,2021-08-13 00:00:00,XLM/USDT,0.32889,0.36570,0.32386,0.36051,707907047,249365383.74816,498966
1628726400000,2021-08-12 00:00:00,XLM/USDT,0.33757,0.35376,0.31521,0.32889,685117761,228369545.90066,498778
1628640000000,2021-08-11 00:00:00,XLM/USDT,0.31047,0.35334,0.30989,0.33759,873630343,289618586.49414,572977
1628553600000,2021-08-10 00:00:00,XLM/USDT,0.29888,0.31544,0.29550,0.31048,513009759,156592736.13031,388520
1628467200000,2021-08-09 00:00:00,XLM/USDT,0.28732,0.30612,0.27957,0.29887,570132662,168463632.66984,402305
1628380800000,2021-08-08 00:00:00,XLM/USDT,0.30773,0.31432,0.28572,0.28732,523216351,156443258.10620,398541
1628294400000,2021-08-07 00:00:00,XLM/USDT,0.28543,0.31233,0.28196,0.30769,772716891,230730775.92428,514375
1628208000000,2021-08-06 00:00:00,XLM/USDT,0.28030,0.28657,0.27466,0.28538,383001474,107318241.63157,309941
1628121600000,2021-08-05 00:00:00,XLM/USDT,0.28080,0.28279,0.26513,0.28031,474973652,130638486.75202,345001
1628035200000,2021-08-04 00:00:00,XLM/USDT,0.27439,0.28427,0.26501,0.28079,382697523,105211965.08500,301251
1627948800000,2021-08-03 00:00:00,XLM/USDT,0.27432,0.27903,0.26405,0.27441,381726439,103855975.72652,317770
1627862400000,2021-08-02 00:00:00,XLM/USDT,0.27529,0.28657,0.26815,0.27434,514507923,143160680.07479,345975
1627776000000,2021-08-01 00:00:00,XLM/USDT,0.28466,0.30115,0.27103,0.27518,640901923,185928224.02787,436966
1627689600000,2021-07-31 00:00:00,XLM/USDT,0.27950,0.28999,0.27310,0.28462,502473256,141641306.74379,330737
1627603200000,2021-07-30 00:00:00,XLM/USDT,0.27255,0.28547,0.26199,0.27950,568687792,155237695.06370,376120
1627516800000,2021-07-29 00:00:00,XLM/USDT,0.27017,0.27510,0.26186,0.27250,377767221,101409218.33769,267574
1627430400000,2021-07-28 00:00:00,XLM/USDT,0.26311,0.28192,0.25781,0.27017,642203965,173868926.45148,441636
1627344000000,2021-07-27 00:00:00,XLM/USDT,0.26029,0.27022,0.25090,0.26307,415050154,108103547.82500,333497
1627257600000,2021-07-26 00:00:00,XLM/USDT,0.26152,0.28459,0.25664,0.26026,658898573,179859284.28091,468818
1627171200000,2021-07-25 00:00:00,XLM/USDT,0.26697,0.26732,0.25337,0.26156,345671401,89535769.10809,276672
1627084800000,2021-07-24 00:00:00,XLM/USDT,0.26904,0.27254,0.26065,0.26688,507174505,134655969.84201,348512
1626998400000,2021-07-23 00:00:00,XLM/USDT,0.26347,0.27810,0.24853,0.26895,1065161105,280909017.94911,617752
1626912000000,2021-07-22 00:00:00,XLM/USDT,0.22816,0.26774,0.22366,0.26349,1474061200,371942803.62238,771575
1626825600000,2021-07-21 00:00:00,XLM/USDT,0.21190,0.22980,0.20672,0.22815,541889225,119289184.87865,313585
1626739200000,2021-07-20 00:00:00,XLM/USDT,0.21135,0.21530,0.19722,0.21189,550204915,113134156.37241,289837
1626652800000,2021-07-19 00:00:00,XLM/USDT,0.22970,0.23108,0.21061,0.21130,340640229,75132472.85288,213761
1626566400000,2021-07-18 00:00:00,XLM/USDT,0.23256,0.24038,0.22592,0.22967,304412681,70928098.45161,193005
1626480000000,2021-07-17 00:00:00,XLM/USDT,0.23519,0.23848,0.22731,0.23257,385860551,89797570.08336,250857
1626393600000,2021-07-16 00:00:00,XLM/USDT,0.24097,0.25796,0.23301,0.23515,811304166,197757825.93921,507435
1626307200000,2021-07-15 00:00:00,XLM/USDT,0.24004,0.24336,0.22600,0.24101,378078226,88728784.42720,252657
1626220800000,2021-07-14 00:00:00,XLM/USDT,0.23214,0.24490,0.21876,0.24001,397456965,92196803.88967,249248
1626134400000,2021-07-13 00:00:00,XLM/USDT,0.23832,0.24244,0.22683,0.23216,284933848,67043180.75829,200408
1626048000000,2021-07-12 00:00:00,XLM/USDT,0.24593,0.25232,0.23600,0.23833,274008070,66969005.81623,211057
1625961600000,2021-07-11 00:00:00,XLM/USDT,0.24494,0.24798,0.24012,0.24590,190475731,46522733.44152,159487
1625875200000,2021-07-10 00:00:00,XLM/USDT,0.24553,0.25306,0.23826,0.24494,226666685,55183923.34993,201920
1625788800000,2021-07-09 00:00:00,XLM/USDT,0.24276,0.24931,0.23223,0.24554,335415388,80807478.17793,268995
1625702400000,2021-07-08 00:00:00,XLM/USDT,0.25641,0.25769,0.23877,0.24274,325360366,80055920.46329,267939
1625616000000,2021-07-07 00:00:00,XLM/USDT,0.26036,0.26578,0.25544,0.25650,251503393,65703910.10429,220195
1625529600000,2021-07-06 00:00:00,XLM/USDT,0.25347,0.26806,0.25272,0.26032,310415736,80559608.84329,252479
1625443200000,2021-07-05 00:00:00,XLM/USDT,0.26797,0.26804,0.25025,0.25338,350861699,90738877.70831,274134
1625356800000,2021-07-04 00:00:00,XLM/USDT,0.26389,0.27241,0.25860,0.26797,282188913,75684178.03792,243470
1625270400000,2021-07-03 00:00:00,XLM/USDT,0.26298,0.26999,0.25879,0.26383,260495951,68902350.30846,233648
1625184000000,2021-07-02 00:00:00,XLM/USDT,0.26865,0.27353,0.25214,0.26306,317760490,82637482.72259,272011
1625097600000,2021-07-01 00:00:00,XLM/USDT,0.28423,0.28441,0.25961,0.26867,337958822,90379796.61592,301344
1625011200000,2021-06-30 00:00:00,XLM/USDT,0.28322,0.28631,0.26597,0.28422,385278436,106030976.08979,313971
1624924800000,2021-06-29 00:00:00,XLM/USDT,0.26350,0.29394,0.26247,0.28313,480199614,134365521.17760,343099
1624838400000,2021-06-28 00:00:00,XLM/USDT,0.25964,0.26950,0.25575,0.26349,351792666,91768557.13113,271337
1624752000000,2021-06-27 00:00:00,XLM/USDT,0.24945,0.25979,0.23910,0.25966,461050324,114722400.17260,318467
1624665600000,2021-06-26 00:00:00,XLM/USDT,0.24075,0.24957,0.22800,0.24937,436507841,103943569.63095,324606
1624579200000,2021-06-25 00:00:00,XLM/USDT,0.26863,0.27449,0.24030,0.24077,521459091,133262407.45767,372206
1624492800000,2021-06-24 00:00:00,XLM/USDT,0.25555,0.27349,0.24297,0.26863,492366106,128133021.38401,329456
1624406400000,2021-06-23 00:00:00,XLM/USDT,0.23510,0.27002,0.22431,0.25545,609266201,155555989.43317,395499
1624320000000,2021-06-22 00:00:00,XLM/USDT,0.23581,0.25905,0.19873,0.23507,1028562093,236645957.78833,613654
1624233600000,2021-06-21 00:00:00,XLM/USDT,0.29744,0.30252,0.23490,0.23584,736575938,194939386.23361,541941
1624147200000,2021-06-20 00:00:00,XLM/USDT,0.28865,0.29919,0.26917,0.29746,378512246,108000475.71890,318595
1624060800000,2021-06-19 00:00:00,XLM/USDT,0.29706,0.30665,0.28839,0.28867,302237195,89860444.68477,272132
1623974400000,2021-06-18 00:00:00,XLM/USDT,0.31766,0.31875,0.28426,0.29706,403599148,121142573.13744,339238
1623888000000,2021-06-17 00:00:00,XLM/USDT,0.31765,0.33025,0.30981,0.31763,233258483,74870873.47541,230636
1623801600000,2021-06-16 00:00:00,XLM/USDT,0.33366,0.34221,0.31467,0.31770,358139367,117044594.74263,304102
1623715200000,2021-06-15 00:00:00,XLM/USDT,0.34326,0.35200,0.32969,0.33372,330284266,112443938.31493,318175
1623628800000,2021-06-14 00:00:00,XLM/USDT,0.34496,0.35019,0.32698,0.34323,358924172,121468961.16178,333445
1623542400000,2021-06-13 00:00:00,XLM/USDT,0.32781,0.34852,0.31080,0.34488,423320725,138043743.61333,351404
1623456000000,2021-06-12 00:00:00,XLM/USDT,0.31803,0.34381,0.29892,0.32785,564331694,181638445.26982,458221
1623369600000,2021-06-11 00:00:00,XLM/USDT,0.33893,0.34285,0.31366,0.31806,304321454,100316612.89639,364520
1623283200000,2021-06-10 00:00:00,XLM/USDT,0.36534,0.36728,0.33100,0.33889,322576809,112180383.45951,368944
1623196800000,2021-06-09 00:00:00,XLM/USDT,0.34939,0.36560,0.32439,0.36541,480583571,165368971.02980,475590
1623110400000,2021-06-08 00:00:00,XLM/USDT,0.34636,0.35678,0.30930,0.34939,534428347,179595906.80064,516161
1623024000000,2021-06-07 00:00:00,XLM/USDT,0.38055,0.39166,0.34210,0.34640,362818876,135218949.30015,366521
1622937600000,2021-06-06 00:00:00,XLM/USDT,0.37487,0.38871,0.37137,0.38050,221202011,84014311.17623,273678
1622851200000,2021-06-05 00:00:00,XLM/USDT,0.38454,0.40563,0.36262,0.37501,428016000,164648620.12461,413777
1622764800000,2021-06-04 00:00:00,XLM/USDT,0.42570,0.42583,0.36900,0.38459,540162293,211201568.09688,508304
1622678400000,2021-06-03 00:00:00,XLM/USDT,0.41890,0.43437,0.41227,0.42571,388022112,164200855.73942,423726
1622592000000,2021-06-02 00:00:00,XLM/USDT,0.41880,0.43598,0.40516,0.41898,473062180,198260783.95875,470542
1622505600000,2021-06-01 00:00:00,XLM/USDT,0.40234,0.44910,0.38368,0.41881,996349201,421441471.98476,873033
1622419200000,2021-05-31 00:00:00,XLM/USDT,0.37417,0.40960,0.36474,0.40230,424606552,165912943.60390,441484
1622332800000,2021-05-30 00:00:00,XLM/USDT,0.36684,0.39898,0.34484,0.37419,475670703,180006209.79284,475168
1622246400000,2021-05-29 00:00:00,XLM/USDT,0.39920,0.41000,0.34300,0.36678,482711191,179512441.61005,517969
1622160000000,2021-05-28 00:00:00,XLM/USDT,0.42038,0.42616,0.36383,0.39919,592435651,232837330.27240,613723
1622073600000,2021-05-27 00:00:00,XLM/USDT,0.44358,0.44787,0.40978,0.42038,437462150,187667952.14110,477954
1621987200000,2021-05-26 00:00:00,XLM/USDT,0.42877,0.47056,0.42031,0.44358,545366914,242923256.81725,585789
1621900800000,2021-05-25 00:00:00,XLM/USDT,0.43952,0.46000,0.40613,0.42882,707587760,305650269.47486,634810
1621814400000,2021-05-24 00:00:00,XLM/USDT,0.36173,0.45001,0.35806,0.43959,1148132706,483417545.64865,861631
1621728000000,2021-05-23 00:00:00,XLM/USDT,0.38906,0.40141,0.27323,0.36180,894122279,298571506.95918,711501
1621641600000,2021-05-22 00:00:00,XLM/USDT,0.41861,0.42196,0.36442,0.38899,567284587,225637528.86667,526414
1621555200000,2021-05-21 00:00:00,XLM/USDT,0.49472,0.51231,0.36980,0.41863,825720155,370977992.80603,716319
1621468800000,2021-05-20 00:00:00,XLM/USDT,0.44240,0.53394,0.39045,0.49448,1344644232,639657056.10090,996001
1621382400000,2021-05-19 00:00:00,XLM/USDT,0.64601,0.65635,0.21400,0.44199,1869203941,892031396.38708,1625582
1621296000000,2021-05-18 00:00:00,XLM/USDT,0.64302,0.70168,0.63220,0.64584,829224466,547758499.41683,1006231
1621209600000,2021-05-17 00:00:00,XLM/USDT,0.71050,0.71311,0.61910,0.64318,1326327501,885389664.25756,1352827
1621123200000,2021-05-16 00:00:00,XLM/USDT,0.68166,0.79943,0.66368,0.71076,1638982537,1202356192.23975,1979212
1621036800000,2021-05-15 00:00:00,XLM/USDT,0.66886,0.74455,0.65000,0.68166,1251221116,866611509.50280,1539319
1620950400000,2021-05-14 00:00:00,XLM/USDT,0.65434,0.70887,0.63253,0.66877,876527791,591949888.49924,1046350
1620864000000,2021-05-13 00:00:00,XLM/USDT,0.59522,0.66137,0.53529,0.65434,1220314113,742190112.00948,1267752
1620777600000,2021-05-12 00:00:00,XLM/USDT,0.73593,0.74000,0.57524,0.59519,1020868221,682610184.21806,1118316
1620691200000,2021-05-11 00:00:00,XLM/USDT,0.65733,0.74200,0.61987,0.73593,1429681925,962819733.54767,1476930
1620604800000,2021-05-10 00:00:00,XLM/USDT,0.62847,0.78189,0.60639,0.65733,2578921416,1827099143.27826,2574134
1620518400000,2021-05-09 00:00:00,XLM/USDT,0.61515,0.63406,0.57573,0.62849,541226687,329579063.31240,700331
1620432000000,2021-05-08 00:00:00,XLM/USDT,0.63148,0.64200,0.60500,0.61524,362857041,226868744.33190,482428
1620345600000,2021-05-07 00:00:00,XLM/USDT,0.65186,0.69093,0.60458,0.63143,849556912,549053221.05034,969153
1620259200000,2021-05-06 00:00:00,XLM/USDT,0.60663,0.69217,0.59555,0.65182,1442493214,924107687.11499,1568379
1620172800000,2021-05-05 00:00:00,XLM/USDT,0.50207,0.60839,0.49537,0.60690,868206800,492283613.93066,906900
1620086400000,2021-05-04 00:00:00,XLM/USDT,0.55197,0.55219,0.49298,0.50217,596809039,311250684.46109,631663
1620000000000,2021-05-03 00:00:00,XLM/USDT,0.55647,0.57427,0.54018,0.55198,462612482,258575611.15925,525688
1619913600000,2021-05-02 00:00:00,XLM/USDT,0.54103,0.56080,0.51254,0.55643,537347075,288765378.82013,585200
1619827200000,2021-05-01 00:00:00,XLM/USDT,0.53071,0.54117,0.51148,0.54099,359088933,189228139.97012,460553
1619740800000,2021-04-30 00:00:00,XLM/USDT,0.49211,0.54164,0.48525,0.53069,587615399,306184455.80181,644547
1619654400000,2021-04-29 00:00:00,XLM/USDT,0.49805,0.50946,0.47600,0.49219,299488987,147783018.85248,424282
1619568000000,2021-04-28 00:00:00,XLM/USDT,0.51032,0.52257,0.47535,0.49795,367825838,182142287.19139,487118
1619481600000,2021-04-27 00:00:00,XLM/USDT,0.48640,0.52326,0.47656,0.51030,422256285,213219340.17951,516475
1619395200000,2021-04-26 00:00:00,XLM/USDT,0.41641,0.48682,0.41390,0.48635,433762467,200066120.94402,525081
1619308800000,2021-04-25 00:00:00,XLM/USDT,0.42518,0.44515,0.40076,0.41640,305436491,130195519.08987,402804
1619222400000,2021-04-24 00:00:00,XLM/USDT,0.45009,0.46073,0.41235,0.42525,347662808,151261171.97388,435109
1619136000000,2021-04-23 00:00:00,XLM/USDT,0.45000,0.45736,0.35977,0.45024,793394688,329027282.38362,746820
1619049600000,2021-04-22 00:00:00,XLM/USDT,0.48952,0.51565,0.44342,0.45000,553989223,268746796.40338,641038
1618963200000,2021-04-21 00:00:00,XLM/USDT,0.52900,0.53827,0.48448,0.48936,396645872,202069797.77516,503218
1618876800000,2021-04-20 00:00:00,XLM/USDT,0.49982,0.53138,0.46854,0.52903,508171844,253025659.71749,586782
1618790400000,2021-04-19 00:00:00,XLM/USDT,0.54518,0.56620,0.48988,0.49969,575751526,304295568.49469,698159
1618704000000,2021-04-18 00:00:00,XLM/USDT,0.59203,0.60329,0.44973,0.54522,1143995242,591436229.45974,1211919
1618617600000,2021-04-17 00:00:00,XLM/USDT,0.61076,0.64558,0.58749,0.59195,597575411,368672888.28650,711439
1618531200000,2021-04-16 00:00:00,XLM/USDT,0.64091,0.65647,0.56421,0.61076,804298685,490437003.53734,867063
1618444800000,2021-04-15 00:00:00,XLM/USDT,0.63611,0.65225,0.61527,0.64076,634238662,400644706.83551,714503
1618358400000,2021-04-14 00:00:00,XLM/USDT,0.65861,0.69589,0.58337,0.63611,1254200956,805202725.20174,1323657
1618272000000,2021-04-13 00:00:00,XLM/USDT,0.59108,0.68950,0.57800,0.65842,1565796616,999549956.17303,1378762
1618185600000,2021-04-12 00:00:00,XLM/USDT,0.58540,0.60938,0.56489,0.59111,859293444,503662902.67275,830107
1618099200000,2021-04-11 00:00:00,XLM/USDT,0.56342,0.65800,0.55638,0.58540,2399229816,1468435051.42800,1907088
1618012800000,2021-04-10 00:00:00,XLM/USDT,0.48664,0.59513,0.48268,0.56342,1533053792,833731232.56468,1216942
1617926400000,2021-04-09 00:00:00,XLM/USDT,0.50591,0.50979,0.47823,0.48663,373520762,182726620.24797,411893
1617840000000,2021-04-08 00:00:00,XLM/USDT,0.47361,0.50623,0.46777,0.50593,549179040,268971123.91619,566377
1617753600000,2021-04-07 00:00:00,XLM/USDT,0.54266,0.54853,0.45277,0.47349,1037747463,511465137.48743,904734
1617667200000,2021-04-06 00:00:00,XLM/USDT,0.53862,0.58066,0.47994,0.54244,1669444741,881701562.96213,1246556
1617580800000,2021-04-05 00:00:00,XLM/USDT,0.42906,0.55232,0.42322,0.53848,1607159761,784173935.42197,1144668
1617494400000,2021-04-04 00:00:00,XLM/USDT,0.40849,0.43522,0.40049,0.42905,380192243,159882943.53073,331178
1617408000000,2021-04-03 00:00:00,XLM/USDT,0.44038,0.45936,0.40645,0.40852,588808638,258493771.76800,478611
1617321600000,2021-04-02 00:00:00,XLM/USDT,0.42517,0.46991,0.42514,0.44037,717585953,320902480.42835,566796
1617235200000,2021-04-01 00:00:00,XLM/USDT,0.40611,0.43046,0.40120,0.42512,474137909,196255081.99920,410847
1617148800000,2021-03-31 00:00:00,XLM/USDT,0.40151,0.40720,0.37581,0.40610,392959174,154918323.07481,371217
1617062400000,2021-03-30 00:00:00,XLM/USDT,0.40536,0.41431,0.39788,0.40149,283913811,115171149.14892,242608
1616976000000,2021-03-29 00:00:00,XLM/USDT,0.39785,0.41500,0.39210,0.40535,348581419,140613859.01695,298501
1616889600000,2021-03-28 00:00:00,XLM/USDT,0.38222,0.41325,0.37825,0.39783,491797711,195733062.69267,388724
1616803200000,2021-03-27 00:00:00,XLM/USDT,0.38495,0.39048,0.37143,0.38227,222802579,84777351.92790,217670
1616716800000,2021-03-26 00:00:00,XLM/USDT,0.36146,0.38786,0.36069,0.38495,292417610,110125475.26468,253544
1616630400000,2021-03-25 00:00:00,XLM/USDT,0.36191,0.37069,0.34079,0.36163,412642622,148198647.18244,369266
1616544000000,2021-03-24 00:00:00,XLM/USDT,0.39526,0.40360,0.34671,0.36198,449879351,173196662.09535,370515
1616457600000,2021-03-23 00:00:00,XLM/USDT,0.39274,0.40894,0.38775,0.39538,358844891,142863682.11723,343417
1616371200000,2021-03-22 00:00:00,XLM/USDT,0.40404,0.42609,0.39056,0.39267,625605449,256110051.56130,449194
1616284800000,2021-03-21 00:00:00,XLM/USDT,0.41632,0.42465,0.39267,0.40395,493910313,199980168.20130,381491
1616198400000,2021-03-20 00:00:00,XLM/USDT,0.39540,0.43900,0.39212,0.41637,639126272,267170147.03187,448265
1616112000000,2021-03-19 00:00:00,XLM/USDT,0.39502,0.40314,0.38779,0.39540,220889978,87857838.04176,206471
1616025600000,2021-03-18 00:00:00,XLM/USDT,0.40312,0.40956,0.39421,0.39508,277895332,111979744.92898,254832
1615939200000,2021-03-17 00:00:00,XLM/USDT,0.39596,0.40555,0.38628,0.40314,294495962,116815270.29669,273364
1615852800000,2021-03-16 00:00:00,XLM/USDT,0.38427,0.41409,0.37288,0.39594,432333567,170180646.96269,364467
1615766400000,2021-03-15 00:00:00,XLM/USDT,0.38883,0.40018,0.36696,0.38420,336686091,129049377.82130,291240
1615680000000,2021-03-14 00:00:00,XLM/USDT,0.40730,0.40991,0.38790,0.38883,264708277,105259886.24273,238891
1615593600000,2021-03-13 00:00:00,XLM/USDT,0.38709,0.41292,0.37607,0.40725,344886198,137537655.49693,289894
1615507200000,2021-03-12 00:00:00,XLM/USDT,0.40650,0.40813,0.37691,0.38717,306823684,120659297.67645,271387
1615420800000,2021-03-11 00:00:00,XLM/USDT,0.40930,0.41355,0.39617,0.40654,267998880,108577093.17652,257050
1615334400000,2021-03-10 00:00:00,XLM/USDT,0.43297,0.43488,0.40612,0.40932,369423336,154037287.97071,329085
1615248000000,2021-03-09 00:00:00,XLM/USDT,0.41916,0.43650,0.41391,0.43278,344092187,146492184.05009,348172
1615161600000,2021-03-08 00:00:00,XLM/USDT,0.41301,0.42172,0.40330,0.41915,257241162,106208922.48180,279377
1615075200000,2021-03-07 00:00:00,XLM/USDT,0.40200,0.42317,0.40189,0.41300,288690311,118821441.49051,273299
1614988800000,2021-03-06 00:00:00,XLM/USDT,0.40540,0.40920,0.39250,0.40200,197598646,79183210.42093,219138
1614902400000,2021-03-05 00:00:00,XLM/USDT,0.41244,0.41341,0.38587,0.40550,292167467,116734570.08011,311197
1614816000000,2021-03-04 00:00:00,XLM/USDT,0.42091,0.42869,0.40108,0.41233,396516355,164810802.57465,396459
1614729600000,2021-03-03 00:00:00,XLM/USDT,0.41912,0.43968,0.41231,0.42071,352635181,150389402.97230,359362
1614643200000,2021-03-02 00:00:00,XLM/USDT,0.43148,0.43672,0.39702,0.41920,377566923,158286974.44389,360322
1614556800000,2021-03-01 00:00:00,XLM/USDT,0.40598,0.43726,0.40044,0.43134,388751913,161790387.50003,368702
1614470400000,2021-02-28 00:00:00,XLM/USDT,0.43878,0.45084,0.38073,0.40594,656654597,268785083.73469,585738
1614384000000,2021-02-27 00:00:00,XLM/USDT,0.40068,0.47387,0.39910,0.43872,981375268,427063852.71049,711494
1614297600000,2021-02-26 00:00:00,XLM/USDT,0.38062,0.40180,0.35497,0.40091,525359848,200201156.16357,409199
1614211200000,2021-02-25 00:00:00,XLM/USDT,0.40518,0.42626,0.37692,0.38053,422279085,171880515.71094,331953
