https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ONT,Volume USDT,tradecount
1636329600000,2021-11-08 00:00:00,ONT/USDT,1.06330000,1.08440000,1.03200000,1.08340000,24880121.00000000,26174517.01100000,97754
1636243200000,2021-11-07 00:00:00,ONT/USDT,1.06680000,1.09060000,1.04800000,1.06330000,14919330.00000000,15929606.42230000,64776
1636156800000,2021-11-06 00:00:00,ONT/USDT,1.12670000,1.13680000,1.03610000,1.06670000,24108729.00000000,25909274.01730000,98505
1636070400000,2021-11-05 00:00:00,ONT/USDT,1.12420000,1.16940000,1.09120000,1.12660000,35856976.00000000,40500396.88570000,195042
1635984000000,2021-11-04 00:00:00,ONT/USDT,1.07250000,1.13250000,1.02000000,1.12420000,44067270.00000000,48351632.94240000,224292
1635897600000,2021-11-03 00:00:00,ONT/USDT,1.04180000,1.12000000,1.00250000,1.07250000,41042590.00000000,43240100.21170000,198569
1635811200000,2021-11-02 00:00:00,ONT/USDT,1.02760000,1.05790000,1.00490000,1.04170000,22360012.00000000,22996650.89230000,86688
1635724800000,2021-11-01 00:00:00,ONT/USDT,1.04450000,1.13000000,0.95010000,1.02760000,41809482.00000000,43278278.65360000,168202
1635638400000,2021-10-31 00:00:00,ONT/USDT,0.99510000,1.12460000,0.98010000,1.04420000,69343580.00000000,72236318.11350000,350591
1635552000000,2021-10-30 00:00:00,ONT/USDT,0.92830000,1.03470000,0.89690000,0.99430000,42970805.00000000,41305258.52990000,177097
1635465600000,2021-10-29 00:00:00,ONT/USDT,0.89130000,0.93560000,0.87920000,0.92800000,21611948.00000000,19661353.59820000,72841
1635379200000,2021-10-28 00:00:00,ONT/USDT,0.85270000,0.89580000,0.83910000,0.89110000,26065630.00000000,22781366.71200000,83318
1635292800000,2021-10-27 00:00:00,ONT/USDT,0.97240000,0.98260000,0.78000000,0.85300000,46187292.00000000,40531340.29980000,157676
1635206400000,2021-10-26 00:00:00,ONT/USDT,0.97190000,0.99790000,0.95450000,0.97230000,20369449.00000000,19855599.44790000,77293
1635120000000,2021-10-25 00:00:00,ONT/USDT,0.94600000,0.97850000,0.93850000,0.97170000,15993373.00000000,15417421.39220000,57824
1635033600000,2021-10-24 00:00:00,ONT/USDT,0.96020000,0.96680000,0.91810000,0.94590000,15607950.00000000,14753584.26600000,56969
1634947200000,2021-10-23 00:00:00,ONT/USDT,0.98000000,0.98020000,0.94300000,0.96000000,18689365.00000000,17957788.88180000,60628
1634860800000,2021-10-22 00:00:00,ONT/USDT,0.98670000,1.01960000,0.95760000,0.98000000,28741027.00000000,28501876.61970000,108929
1634774400000,2021-10-21 00:00:00,ONT/USDT,0.96530000,1.01270000,0.94070000,0.98600000,34831403.00000000,34082525.80660000,121161
1634688000000,2021-10-20 00:00:00,ONT/USDT,0.92140000,0.96930000,0.90850000,0.96560000,20206868.00000000,19014846.15510000,71912
1634601600000,2021-10-19 00:00:00,ONT/USDT,0.91770000,0.93560000,0.90300000,0.92170000,16590037.00000000,15245961.53640000,52481
1634515200000,2021-10-18 00:00:00,ONT/USDT,0.93860000,0.94610000,0.89670000,0.91790000,21763514.00000000,19993316.21550000,64300
1634428800000,2021-10-17 00:00:00,ONT/USDT,0.96160000,0.98890000,0.90500000,0.93820000,25919270.00000000,24801922.11820000,90239
1634342400000,2021-10-16 00:00:00,ONT/USDT,0.94540000,0.98580000,0.94290000,0.96170000,24249328.00000000,23323458.45490000,73258
1634256000000,2021-10-15 00:00:00,ONT/USDT,0.96440000,0.96610000,0.90320000,0.94570000,35838268.00000000,33728931.31530000,106773
1634169600000,2021-10-14 00:00:00,ONT/USDT,0.97610000,1.00990000,0.95500000,0.96430000,28131012.00000000,27648527.50620000,84287
1634083200000,2021-10-13 00:00:00,ONT/USDT,0.92600000,0.98780000,0.89810000,0.97580000,33641546.00000000,31698913.63350000,102777
1633996800000,2021-10-12 00:00:00,ONT/USDT,0.95320000,0.95330000,0.88290000,0.92640000,36151225.00000000,32914619.31550000,103556
1633910400000,2021-10-11 00:00:00,ONT/USDT,0.96470000,1.04570000,0.92870000,0.95310000,51937828.00000000,51754326.51900000,165232
1633824000000,2021-10-10 00:00:00,ONT/USDT,1.02260000,1.05000000,0.95310000,0.96480000,37628738.00000000,37252619.10550000,115234
1633737600000,2021-10-09 00:00:00,ONT/USDT,1.12420000,1.12800000,1.00340000,1.02280000,43957677.00000000,46282645.45510000,155301
1633651200000,2021-10-08 00:00:00,ONT/USDT,0.94260000,1.14670000,0.93070000,1.12320000,86859497.00000000,91790034.47120000,331861
1633564800000,2021-10-07 00:00:00,ONT/USDT,0.92900000,0.98490000,0.91950000,0.94220000,32932989.00000000,31050440.23030000,100425
1633478400000,2021-10-06 00:00:00,ONT/USDT,0.91700000,0.96000000,0.86620000,0.92880000,36255445.00000000,33278993.66380000,114734
1633392000000,2021-10-05 00:00:00,ONT/USDT,0.86660000,0.93280000,0.85960000,0.91660000,28880712.00000000,25768920.67160000,87628
1633305600000,2021-10-04 00:00:00,ONT/USDT,0.90450000,0.90470000,0.82640000,0.86650000,33535138.00000000,29028378.46680000,94396
1633219200000,2021-10-03 00:00:00,ONT/USDT,0.84470000,0.93100000,0.82660000,0.90390000,33594351.00000000,29559652.68120000,104499
1633132800000,2021-10-02 00:00:00,ONT/USDT,0.84660000,0.86670000,0.82810000,0.84490000,19571502.00000000,16582298.86210000,53835
1633046400000,2021-10-01 00:00:00,ONT/USDT,0.77770000,0.85230000,0.77180000,0.84630000,27097063.00000000,22133147.14530000,83303
1632960000000,2021-09-30 00:00:00,ONT/USDT,0.73030000,0.77890000,0.72720000,0.77760000,21544688.00000000,16256457.43980000,52757
1632873600000,2021-09-29 00:00:00,ONT/USDT,0.71360000,0.75470000,0.70860000,0.73050000,26066107.18000000,19187372.59100000,52587
1632787200000,2021-09-28 00:00:00,ONT/USDT,0.74720000,0.75860000,0.71020000,0.71370000,24238062.28000000,17869384.37047700,54104
1632700800000,2021-09-27 00:00:00,ONT/USDT,0.78530000,0.80870000,0.74570000,0.74710000,25324504.00000000,19745498.22960000,60607
1632614400000,2021-09-26 00:00:00,ONT/USDT,0.80800000,0.80910000,0.73080000,0.78560000,26268120.60000000,20379686.27275300,68030
1632528000000,2021-09-25 00:00:00,ONT/USDT,0.82350000,0.83420000,0.79020000,0.80810000,19442932.00000000,15796390.98160000,55427
1632441600000,2021-09-24 00:00:00,ONT/USDT,0.89810000,0.92000000,0.76000000,0.82360000,35418574.00000000,29437762.72110000,97244
1632355200000,2021-09-23 00:00:00,ONT/USDT,0.87670000,0.90330000,0.85090000,0.89860000,25104939.00000000,22020323.20990000,66079
1632268800000,2021-09-22 00:00:00,ONT/USDT,0.78180000,0.87930000,0.75860000,0.87710000,27461580.00000000,22822972.22980000,81729
1632182400000,2021-09-21 00:00:00,ONT/USDT,0.84050000,0.87000000,0.75830000,0.78150000,35902651.83000000,29611286.76921400,121671
1632096000000,2021-09-20 00:00:00,ONT/USDT,0.97660000,0.97770000,0.81550000,0.84040000,39443929.05000000,34711649.44508500,137845
1632009600000,2021-09-19 00:00:00,ONT/USDT,1.01130000,1.01290000,0.95950000,0.97680000,17449110.00000000,17250330.49680000,53622
1631923200000,2021-09-18 00:00:00,ONT/USDT,0.99980000,1.03830000,0.97730000,1.01120000,16764559.00000000,17002839.72140000,57410
1631836800000,2021-09-17 00:00:00,ONT/USDT,1.01410000,1.02950000,0.96700000,1.00080000,18335131.00000000,18345005.61610000,61580
1631750400000,2021-09-16 00:00:00,ONT/USDT,1.05250000,1.05670000,0.98250000,1.01400000,19783489.00000000,20245739.69200000,72486
1631664000000,2021-09-15 00:00:00,ONT/USDT,1.01650000,1.06000000,0.98920000,1.05280000,20416985.00000000,20834289.11020000,67548
1631577600000,2021-09-14 00:00:00,ONT/USDT,0.95900000,1.02910000,0.94800000,1.01650000,22020563.00000000,21764863.15930000,64193
1631491200000,2021-09-13 00:00:00,ONT/USDT,1.01220000,1.02110000,0.90270000,0.95900000,30947797.00000000,29353581.74270000,80524
1631404800000,2021-09-12 00:00:00,ONT/USDT,0.98540000,1.03200000,0.95650000,1.01180000,25313959.00000000,25186250.33780000,67047
1631318400000,2021-09-11 00:00:00,ONT/USDT,0.95410000,1.00450000,0.93920000,0.98570000,21392195.00000000,20816931.70030000,57860
1631232000000,2021-09-10 00:00:00,ONT/USDT,1.03090000,1.07830000,0.92330000,0.95430000,43325675.00000000,43072247.38360000,116608
1631145600000,2021-09-09 00:00:00,ONT/USDT,0.99670000,1.04610000,0.96810000,1.03100000,39403677.00000000,39804358.66530000,106666
1631059200000,2021-09-08 00:00:00,ONT/USDT,0.99410000,1.00690000,0.88060000,0.99730000,46293148.00000000,44352813.02150000,123580
1630972800000,2021-09-07 00:00:00,ONT/USDT,1.29100000,1.29500000,0.83010000,0.99380000,78478955.46000000,83729352.48429500,242732
1630886400000,2021-09-06 00:00:00,ONT/USDT,1.32510000,1.32810000,1.24280000,1.29160000,36106013.84000000,46550513.65837700,171474
1630800000000,2021-09-05 00:00:00,ONT/USDT,1.23070000,1.32690000,1.21210000,1.32520000,43446825.04000000,55061275.00556300,264648
1630713600000,2021-09-04 00:00:00,ONT/USDT,1.18790000,1.23720000,1.17310000,1.23030000,30324982.02000000,36735028.61620200,134338
1630627200000,2021-09-03 00:00:00,ONT/USDT,1.16510000,1.18900000,1.12090000,1.18780000,29412710.22000000,34237859.86096600,103433
1630540800000,2021-09-02 00:00:00,ONT/USDT,1.11070000,1.18340000,1.09330000,1.16490000,37765574.57000000,42723514.91935300,158207
1630454400000,2021-09-01 00:00:00,ONT/USDT,1.04220000,1.11140000,1.01960000,1.11070000,20409884.00000000,21821677.03550000,72278
1630368000000,2021-08-31 00:00:00,ONT/USDT,1.02450000,1.07300000,1.01430000,1.04190000,23583880.00000000,24620475.40420000,82510
1630281600000,2021-08-30 00:00:00,ONT/USDT,1.07540000,1.07640000,1.00800000,1.02460000,18865148.00000000,19618879.62770000,52070
1630195200000,2021-08-29 00:00:00,ONT/USDT,1.09560000,1.11400000,1.05170000,1.07540000,15620141.00000000,16836863.26400000,49759
1630108800000,2021-08-28 00:00:00,ONT/USDT,1.09230000,1.11700000,1.06120000,1.09560000,16741983.24000000,18154067.36208600,50346
1630022400000,2021-08-27 00:00:00,ONT/USDT,1.03660000,1.09290000,0.98930000,1.09220000,24055557.90000000,25048068.48788900,70234
1629936000000,2021-08-26 00:00:00,ONT/USDT,1.13530000,1.15050000,1.00000000,1.03720000,29510066.90000000,31328427.94900600,82620
1629849600000,2021-08-25 00:00:00,ONT/USDT,1.09670000,1.13700000,1.03250000,1.13550000,31455634.12000000,34178034.05545500,87682
1629763200000,2021-08-24 00:00:00,ONT/USDT,1.16880000,1.28540000,1.07000000,1.09710000,59906585.27000000,71276984.82363100,267274
1629676800000,2021-08-23 00:00:00,ONT/USDT,1.13390000,1.19780000,1.12590000,1.16920000,34517213.71000000,39916669.45639400,161310
1629590400000,2021-08-22 00:00:00,ONT/USDT,1.07170000,1.14410000,1.06230000,1.13390000,40246612.69000000,44556255.90406600,159173
1629504000000,2021-08-21 00:00:00,ONT/USDT,1.08860000,1.09750000,1.04240000,1.07120000,23287469.97000000,25025275.11529800,82920
1629417600000,2021-08-20 00:00:00,ONT/USDT,1.05300000,1.08890000,1.03560000,1.08860000,22146039.54000000,23537660.46411100,69831
1629331200000,2021-08-19 00:00:00,ONT/USDT,0.98630000,1.05520000,0.96460000,1.05290000,27143070.00000000,27322631.27536400,84949
1629244800000,2021-08-18 00:00:00,ONT/USDT,1.00530000,1.02830000,0.94210000,0.98610000,34754419.24000000,34322414.51731400,97351
1629158400000,2021-08-17 00:00:00,ONT/USDT,1.07960000,1.10990000,0.99490000,1.00550000,29597879.07000000,31425085.90192500,96784
1629072000000,2021-08-16 00:00:00,ONT/USDT,1.13230000,1.16050000,1.05210000,1.07900000,31457423.04000000,35235542.53784300,141154
1628985600000,2021-08-15 00:00:00,ONT/USDT,1.08430000,1.14000000,1.01870000,1.13280000,29326795.92000000,31376243.21744100,106517
1628899200000,2021-08-14 00:00:00,ONT/USDT,1.06630000,1.09700000,1.02110000,1.08450000,30851074.15000000,32807181.80674400,123366
1628812800000,2021-08-13 00:00:00,ONT/USDT,0.97030000,1.06700000,0.95270000,1.06630000,26180772.64000000,26672939.48410400,94035
1628726400000,2021-08-12 00:00:00,ONT/USDT,1.01700000,1.05660000,0.92000000,0.97010000,35526529.91000000,34828886.65644100,105968
1628640000000,2021-08-11 00:00:00,ONT/USDT,0.93650000,1.06080000,0.93650000,1.01740000,40933825.81000000,40789787.42866800,173199
1628553600000,2021-08-10 00:00:00,ONT/USDT,0.91710000,0.94740000,0.89620000,0.93600000,26427731.67000000,24415242.83650500,89093
1628467200000,2021-08-09 00:00:00,ONT/USDT,0.87260000,0.95110000,0.86060000,0.91700000,34216631.34000000,30900766.17277100,100812
1628380800000,2021-08-08 00:00:00,ONT/USDT,0.91910000,0.93880000,0.84740000,0.87230000,25870471.40000000,23138463.85412200,77261
1628294400000,2021-08-07 00:00:00,ONT/USDT,0.88260000,0.93990000,0.86820000,0.91760000,37127134.81000000,33698127.75065800,120805
1628208000000,2021-08-06 00:00:00,ONT/USDT,0.85450000,0.89660000,0.82970000,0.88240000,32814570.01000000,28321228.94245400,96880
1628121600000,2021-08-05 00:00:00,ONT/USDT,0.84970000,0.85510000,0.80500000,0.85450000,34103952.83000000,28473927.81717700,87687
1628035200000,2021-08-04 00:00:00,ONT/USDT,0.82160000,0.93050000,0.78880000,0.85020000,31815469.02000000,26465553.84044500,80188
1627948800000,2021-08-03 00:00:00,ONT/USDT,0.81830000,0.82450000,0.77300000,0.82120000,18110390.23000000,14472171.33096300,47222
1627862400000,2021-08-02 00:00:00,ONT/USDT,0.79950000,0.82940000,0.78490000,0.81830000,21037944.64000000,16986418.21097300,52620
1627776000000,2021-08-01 00:00:00,ONT/USDT,0.85800000,0.86850000,0.78570000,0.79940000,30961056.88000000,25901264.57231500,83035
1627689600000,2021-07-31 00:00:00,ONT/USDT,0.81460000,0.86690000,0.78750000,0.85770000,46171238.37000000,38648408.03026600,117731
1627603200000,2021-07-30 00:00:00,ONT/USDT,0.74560000,0.87880000,0.74520000,0.81470000,76235816.36000000,61998277.21410100,186666
1627516800000,2021-07-29 00:00:00,ONT/USDT,0.70710000,0.75150000,0.69050000,0.74570000,20195163.37000000,14570648.39488700,48899
1627430400000,2021-07-28 00:00:00,ONT/USDT,0.70500000,0.71710000,0.68580000,0.70720000,23101647.91000000,16249751.56948900,52064
1627344000000,2021-07-27 00:00:00,ONT/USDT,0.67640000,0.70630000,0.65720000,0.70470000,21924971.84000000,14924639.67320700,49076
1627257600000,2021-07-26 00:00:00,ONT/USDT,0.66980000,0.73650000,0.66530000,0.67630000,43262937.58000000,30538818.69008000,112046
1627171200000,2021-07-25 00:00:00,ONT/USDT,0.65910000,0.67490000,0.63900000,0.66990000,21417245.84000000,14125018.33030800,46609
1627084800000,2021-07-24 00:00:00,ONT/USDT,0.64490000,0.67490000,0.63830000,0.65890000,21047391.12000000,13781210.15782300,48945
1626998400000,2021-07-23 00:00:00,ONT/USDT,0.62650000,0.64580000,0.61240000,0.64470000,21802212.61000000,13670620.97344600,43978
1626912000000,2021-07-22 00:00:00,ONT/USDT,0.61270000,0.63170000,0.59690000,0.62680000,23597279.57000000,14506220.05290600,44610
1626825600000,2021-07-21 00:00:00,ONT/USDT,0.56860000,0.62080000,0.55190000,0.61270000,25836413.46000000,15367010.04822300,45300
1626739200000,2021-07-20 00:00:00,ONT/USDT,0.60540000,0.61680000,0.54750000,0.56840000,29237364.96000000,16680452.32146700,54128
1626652800000,2021-07-19 00:00:00,ONT/USDT,0.66110000,0.66670000,0.59380000,0.60550000,29876596.51000000,18635650.19165900,55850
1626566400000,2021-07-18 00:00:00,ONT/USDT,0.63420000,0.66550000,0.62080000,0.66110000,17447279.06000000,11183775.66714300,32322
1626480000000,2021-07-17 00:00:00,ONT/USDT,0.62270000,0.64650000,0.61050000,0.63400000,23145141.77000000,14551768.77015500,39858
1626393600000,2021-07-16 00:00:00,ONT/USDT,0.65370000,0.66690000,0.61460000,0.62270000,21218994.57000000,13532539.22020300,38922
1626307200000,2021-07-15 00:00:00,ONT/USDT,0.69090000,0.70100000,0.64220000,0.65360000,24577711.21000000,16343934.21746200,44626
1626220800000,2021-07-14 00:00:00,ONT/USDT,0.71450000,0.71570000,0.64600000,0.69090000,27713726.85000000,18749694.47852000,55445
1626134400000,2021-07-13 00:00:00,ONT/USDT,0.69210000,0.72080000,0.67520000,0.71430000,24391623.46000000,17160118.26701800,52693
1626048000000,2021-07-12 00:00:00,ONT/USDT,0.70320000,0.72200000,0.67520000,0.69220000,18577429.36000000,13001451.23434700,39898
1625961600000,2021-07-11 00:00:00,ONT/USDT,0.68810000,0.71580000,0.67460000,0.70310000,16118153.92000000,11241779.67966500,35219
1625875200000,2021-07-10 00:00:00,ONT/USDT,0.69960000,0.71420000,0.67050000,0.68810000,15735216.31000000,10827882.22373500,34771
1625788800000,2021-07-09 00:00:00,ONT/USDT,0.70200000,0.71000000,0.66280000,0.69950000,21211228.70000000,14565592.18667100,44960
1625702400000,2021-07-08 00:00:00,ONT/USDT,0.76680000,0.76710000,0.68330000,0.70250000,27446595.94000000,19507665.02914000,65818
1625616000000,2021-07-07 00:00:00,ONT/USDT,0.72970000,0.78640000,0.72550000,0.76680000,30426349.61000000,23220486.33549100,73844
1625529600000,2021-07-06 00:00:00,ONT/USDT,0.71500000,0.74260000,0.70920000,0.72970000,24650760.62000000,17869325.78715000,52570
1625443200000,2021-07-05 00:00:00,ONT/USDT,0.72090000,0.72420000,0.67950000,0.71490000,23064070.29000000,16236255.22577500,48708
1625356800000,2021-07-04 00:00:00,ONT/USDT,0.71340000,0.73870000,0.69300000,0.72060000,15075258.93000000,10884987.75984300,36870
1625270400000,2021-07-03 00:00:00,ONT/USDT,0.70920000,0.72450000,0.69000000,0.71320000,23213784.91000000,16388990.63302600,52537
1625184000000,2021-07-02 00:00:00,ONT/USDT,0.70160000,0.71540000,0.66770000,0.70890000,16332527.06000000,11199489.12879400,40261
1625097600000,2021-07-01 00:00:00,ONT/USDT,0.74920000,0.74980000,0.68210000,0.70180000,23151666.93000000,16306363.22257200,52725
1625011200000,2021-06-30 00:00:00,ONT/USDT,0.71860000,0.76430000,0.68070000,0.74950000,43328935.96000000,31255448.24761500,96447
1624924800000,2021-06-29 00:00:00,ONT/USDT,0.65710000,0.73090000,0.65410000,0.71830000,36419185.00000000,25521165.30596800,80744
1624838400000,2021-06-28 00:00:00,ONT/USDT,0.62990000,0.65910000,0.62450000,0.65760000,22125404.80000000,14193142.71893600,47451
1624752000000,2021-06-27 00:00:00,ONT/USDT,0.61250000,0.63100000,0.59040000,0.62980000,18377185.06000000,11180350.47700700,37119
1624665600000,2021-06-26 00:00:00,ONT/USDT,0.59800000,0.62850000,0.56870000,0.61200000,25554777.60000000,15156497.57013400,50904
1624579200000,2021-06-25 00:00:00,ONT/USDT,0.66060000,0.67560000,0.58580000,0.59810000,37858570.38000000,23673596.47052700,76624
1624492800000,2021-06-24 00:00:00,ONT/USDT,0.62730000,0.67230000,0.60090000,0.66000000,30179038.18000000,19299286.38784200,60200
1624406400000,2021-06-23 00:00:00,ONT/USDT,0.58250000,0.65400000,0.55540000,0.62750000,43894966.28000000,27224254.85778100,85065
1624320000000,2021-06-22 00:00:00,ONT/USDT,0.62150000,0.66690000,0.50880000,0.58130000,85502755.61000000,49828212.72851500,164688
1624233600000,2021-06-21 00:00:00,ONT/USDT,0.83230000,0.83840000,0.61910000,0.62150000,48424312.02000000,34562979.91326600,114280
1624147200000,2021-06-20 00:00:00,ONT/USDT,0.83460000,0.84620000,0.77290000,0.83250000,21843231.08000000,17641797.10536500,55860
1624060800000,2021-06-19 00:00:00,ONT/USDT,0.84920000,0.87420000,0.83230000,0.83460000,13769142.33000000,11739247.26348700,40198
1623974400000,2021-06-18 00:00:00,ONT/USDT,0.90870000,0.90900000,0.81810000,0.84920000,22293039.50000000,19205734.70351300,62778
1623888000000,2021-06-17 00:00:00,ONT/USDT,0.91570000,0.95600000,0.88980000,0.90820000,14431740.80000000,13345875.64037500,45640
1623801600000,2021-06-16 00:00:00,ONT/USDT,0.96230000,0.96450000,0.89670000,0.91650000,20062060.38000000,18620339.44484300,62293
1623715200000,2021-06-15 00:00:00,ONT/USDT,0.96450000,0.98880000,0.92900000,0.96240000,20405233.15000000,19518439.50496100,59597
1623628800000,2021-06-14 00:00:00,ONT/USDT,0.95050000,0.97410000,0.92220000,0.96410000,21404049.91000000,20312860.09389800,59750
1623542400000,2021-06-13 00:00:00,ONT/USDT,0.89920000,0.95710000,0.86210000,0.95110000,19769823.21000000,17804049.67138500,54099
1623456000000,2021-06-12 00:00:00,ONT/USDT,0.92660000,0.92660000,0.85030000,0.89920000,26785528.30000000,23772624.96076900,74397
1623369600000,2021-06-11 00:00:00,ONT/USDT,0.97130000,0.99750000,0.90920000,0.92700000,23245064.88000000,22332341.22934600,69021
1623283200000,2021-06-10 00:00:00,ONT/USDT,1.01180000,1.05210000,0.95590000,0.97090000,30616940.88000000,30699984.35900200,91307
1623196800000,2021-06-09 00:00:00,ONT/USDT,0.96380000,1.01160000,0.91480000,1.01160000,31112815.92000000,30127756.42239300,85126
1623110400000,2021-06-08 00:00:00,ONT/USDT,0.98910000,1.00520000,0.86600000,0.96350000,42993194.23000000,40286826.16885700,122238
1623024000000,2021-06-07 00:00:00,ONT/USDT,1.10600000,1.12970000,0.97710000,0.98910000,26546160.14000000,28341978.52030700,78418
1622937600000,2021-06-06 00:00:00,ONT/USDT,1.05970000,1.14560000,1.04810000,1.10570000,25879705.49000000,28419755.83939700,75634
1622851200000,2021-06-05 00:00:00,ONT/USDT,1.11270000,1.15830000,1.02770000,1.06000000,28797526.25000000,31490900.28990900,88952
1622764800000,2021-06-04 00:00:00,ONT/USDT,1.22630000,1.23560000,1.06060000,1.11250000,35716007.92000000,40008592.79840300,124042
1622678400000,2021-06-03 00:00:00,ONT/USDT,1.17560000,1.26580000,1.15660000,1.22590000,40994671.79000000,50139556.75484000,152774
1622592000000,2021-06-02 00:00:00,ONT/USDT,1.1137,1.1980,1.0859,1.1753,44026358.9,50172843.39468,185056
1622505600000,2021-06-01 00:00:00,ONT/USDT,1.1425,1.1551,1.0670,1.1134,46772053.5,51800256.10619,209248
1622419200000,2021-05-31 00:00:00,ONT/USDT,1.0535,1.1494,0.9975,1.1420,51706479.4,55530711.67890,223791
1622332800000,2021-05-30 00:00:00,ONT/USDT,1.0229,1.1024,0.9541,1.0533,50412511.8,52827764.03692,230373
1622246400000,2021-05-29 00:00:00,ONT/USDT,1.0864,1.1317,0.9585,1.0229,60856224.0,63143507.76954,278290
1622160000000,2021-05-28 00:00:00,ONT/USDT,1.2362,1.2718,1.0235,1.0865,76716039.2,85989855.22074,333949
1622073600000,2021-05-27 00:00:00,ONT/USDT,1.3011,1.3164,1.1429,1.2362,56509960.6,69741553.52091,269418
1621987200000,2021-05-26 00:00:00,ONT/USDT,1.1571,1.3024,1.1197,1.3012,60543410.5,73490361.21349,284086
1621900800000,2021-05-25 00:00:00,ONT/USDT,1.1383,1.2296,1.0250,1.1565,91725740.8,102678267.97145,412171
1621814400000,2021-05-24 00:00:00,ONT/USDT,0.9138,1.1493,0.8726,1.1385,112983092.8,113406821.90748,454857
1621728000000,2021-05-23 00:00:00,ONT/USDT,1.1234,1.2047,0.7372,0.9139,118250075.3,111524150.25599,499925
1621641600000,2021-05-22 00:00:00,ONT/USDT,1.2714,1.2818,1.0765,1.1231,77083278.4,89602528.54704,376218
1621555200000,2021-05-21 00:00:00,ONT/USDT,1.6350,1.6939,1.0598,1.2705,166053734.7,229378053.17155,796074
1621468800000,2021-05-20 00:00:00,ONT/USDT,1.1255,1.8050,0.9900,1.6352,147750548.6,198942662.79106,767232
1621382400000,2021-05-19 00:00:00,ONT/USDT,1.8736,1.9043,0.7066,1.1254,134301766.8,187424891.14844,581023
1621296000000,2021-05-18 00:00:00,ONT/USDT,1.8159,1.9558,1.7900,1.8743,67986925.1,127830250.76116,298960
1621209600000,2021-05-17 00:00:00,ONT/USDT,1.9780,1.9792,1.6931,1.8168,90480003.9,165612243.47988,418353
1621123200000,2021-05-16 00:00:00,ONT/USDT,1.9759,2.1898,1.8596,1.9783,68481861.9,138834965.26536,397487
1621036800000,2021-05-15 00:00:00,ONT/USDT,2.1817,2.2034,1.9624,1.9757,71189790.1,148122016.17329,373183
1620950400000,2021-05-14 00:00:00,ONT/USDT,2.1250,2.2673,2.0919,2.1817,74088711.9,161847317.23543,334033
1620864000000,2021-05-13 00:00:00,ONT/USDT,2.1016,2.2891,1.9213,2.1252,105341988.2,222504062.97192,564760
1620777600000,2021-05-12 00:00:00,ONT/USDT,2.5603,2.6497,2.0421,2.0998,83483577.3,200614381.06392,484146
1620691200000,2021-05-11 00:00:00,ONT/USDT,2.3167,2.5668,2.2012,2.5604,75057419.4,177915741.77843,466819
1620604800000,2021-05-10 00:00:00,ONT/USDT,2.6943,2.7412,2.0861,2.3168,93959715.2,235118717.59683,570517
1620518400000,2021-05-09 00:00:00,ONT/USDT,2.4533,2.8031,2.3618,2.6936,126390021.0,328937358.13717,721184
1620432000000,2021-05-08 00:00:00,ONT/USDT,2.4608,2.6206,2.3190,2.4532,80643984.2,198594062.31772,479712
1620345600000,2021-05-07 00:00:00,ONT/USDT,2.6748,2.9672,2.3096,2.4602,168962832.5,446986535.71943,1048380
1620259200000,2021-05-06 00:00:00,ONT/USDT,2.1454,2.8316,2.0624,2.6749,174063210.1,420841308.72087,1122403
1620172800000,2021-05-05 00:00:00,ONT/USDT,1.7594,2.1724,1.7456,2.1458,69205826.9,136237217.80182,376480
1620086400000,2021-05-04 00:00:00,ONT/USDT,1.9386,1.9422,1.7161,1.7601,80432282.5,147437057.31228,404057
1620000000000,2021-05-03 00:00:00,ONT/USDT,1.8807,2.0657,1.8623,1.9388,91579447.1,181106801.74986,427125
1619913600000,2021-05-02 00:00:00,ONT/USDT,1.8068,1.8871,1.7288,1.8819,55123270.7,99126922.09299,274504
1619827200000,2021-05-01 00:00:00,ONT/USDT,1.8393,1.8659,1.7552,1.8067,42102206.0,76122180.95370,230115
1619740800000,2021-04-30 00:00:00,ONT/USDT,1.6817,1.8489,1.6695,1.8394,55713332.6,98022621.68121,297661
1619654400000,2021-04-29 00:00:00,ONT/USDT,1.7066,1.7458,1.6039,1.6816,45630123.1,76603320.74054,261038
1619568000000,2021-04-28 00:00:00,ONT/USDT,1.7547,1.8102,1.5807,1.7073,63774417.4,107472272.36981,351375
1619481600000,2021-04-27 00:00:00,ONT/USDT,1.5756,1.7692,1.5592,1.7547,66317124.7,111556915.22063,348052
1619395200000,2021-04-26 00:00:00,ONT/USDT,1.3389,1.5798,1.3188,1.5760,79333614.8,119514666.78352,380381
1619308800000,2021-04-25 00:00:00,ONT/USDT,1.3451,1.4917,1.2452,1.3390,64139844.7,88602493.17923,307177
1619222400000,2021-04-24 00:00:00,ONT/USDT,1.5180,1.5258,1.3331,1.3449,64998665.7,92685017.52995,347775
1619136000000,2021-04-23 00:00:00,ONT/USDT,1.6490,1.7119,1.2173,1.5176,139935031.4,200970424.88365,705689
1619049600000,2021-04-22 00:00:00,ONT/USDT,1.8764,1.9803,1.6200,1.6489,89127479.4,164064073.65340,482752
1618963200000,2021-04-21 00:00:00,ONT/USDT,2.0994,2.1616,1.8567,1.8770,62672801.9,125475462.64008,380903
1618876800000,2021-04-20 00:00:00,ONT/USDT,2.1200,2.2000,1.8807,2.0995,91015459.1,185922476.34307,554781
