https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount
1642532400000,2022-01-18 19:00:00,NEO/USDT,24.803,25.451,24.743,25.451,269539.29,6753864.93431,20422
1642528800000,2022-01-18 18:00:00,NEO/USDT,24.307,24.993,24.221,24.807,280160.72,6920181.33019,20312
1642525200000,2022-01-18 17:00:00,NEO/USDT,24.585,24.604,24.301,24.308,114275.91,2790591.39528,9216
1642521600000,2022-01-18 16:00:00,NEO/USDT,24.723,24.960,24.423,24.583,266480.50,6582544.91939,19109
1642518000000,2022-01-18 15:00:00,NEO/USDT,24.116,24.884,24.065,24.724,304811.64,7439070.49486,22141
1642514400000,2022-01-18 14:00:00,NEO/USDT,23.938,24.831,23.678,24.110,333390.56,8060429.54838,22422
1642510800000,2022-01-18 13:00:00,NEO/USDT,23.971,24.010,23.600,23.939,85254.45,2028819.15486,7087
1642507200000,2022-01-18 12:00:00,NEO/USDT,24.092,24.214,23.746,23.966,106372.93,2546718.57926,9733
1642503600000,2022-01-18 11:00:00,NEO/USDT,23.702,24.221,23.655,24.098,276505.20,6624645.53909,16682
1642500000000,2022-01-18 10:00:00,NEO/USDT,23.615,23.839,23.502,23.700,34345.73,813732.54321,4096
1642496400000,2022-01-18 09:00:00,NEO/USDT,23.696,23.769,23.404,23.610,85661.64,2022245.93318,6854
1642492800000,2022-01-18 08:00:00,NEO/USDT,24.070,24.120,23.656,23.697,70608.54,1682320.84839,6839
1642489200000,2022-01-18 07:00:00,NEO/USDT,24.225,24.276,24.002,24.066,44630.36,1076858.53575,3619
1642485600000,2022-01-18 06:00:00,NEO/USDT,23.858,24.255,23.858,24.225,44662.64,1075633.33500,4336
1642482000000,2022-01-18 05:00:00,NEO/USDT,23.944,24.007,23.830,23.861,29649.80,709032.77559,2507
1642478400000,2022-01-18 04:00:00,NEO/USDT,24.028,24.087,23.828,23.943,44091.23,1055932.74560,4309
1642474800000,2022-01-18 03:00:00,NEO/USDT,24.217,24.238,23.862,24.028,49598.97,1192742.31079,4350
1642471200000,2022-01-18 02:00:00,NEO/USDT,24.142,24.221,24.033,24.213,44906.41,1083433.93049,3590
1642467600000,2022-01-18 01:00:00,NEO/USDT,24.170,24.247,24.053,24.141,56249.24,1357852.12250,3543
1642464000000,2022-01-18 00:00:00,NEO/USDT,23.922,24.193,23.892,24.168,54086.84,1300557.70240,4943
1642460400000,2022-01-17 23:00:00,NEO/USDT,23.811,23.990,23.811,23.927,37099.39,887168.70403,3350
1642456800000,2022-01-17 22:00:00,NEO/USDT,23.626,23.964,23.520,23.811,69747.88,1655598.34741,6577
1642453200000,2022-01-17 21:00:00,NEO/USDT,23.878,23.926,23.550,23.626,74865.55,1774163.36983,7832
1642449600000,2022-01-17 20:00:00,NEO/USDT,23.984,24.044,23.850,23.882,41291.55,988005.71022,5308
1642446000000,2022-01-17 19:00:00,NEO/USDT,23.983,24.043,23.927,23.981,41363.74,991813.94824,2634
1642442400000,2022-01-17 18:00:00,NEO/USDT,23.877,24.009,23.733,23.983,42420.12,1012279.45310,3756
1642438800000,2022-01-17 17:00:00,NEO/USDT,23.916,23.968,23.678,23.872,52285.59,1245412.88123,5766
1642435200000,2022-01-17 16:00:00,NEO/USDT,23.995,24.073,23.700,23.916,86123.57,2056292.32602,7970
1642431600000,2022-01-17 15:00:00,NEO/USDT,24.232,24.247,23.938,23.999,39126.53,942614.87598,4602
1642428000000,2022-01-17 14:00:00,NEO/USDT,24.288,24.361,24.183,24.231,31021.55,753102.33302,3184
1642424400000,2022-01-17 13:00:00,NEO/USDT,24.173,24.306,24.137,24.288,31072.19,752746.67036,3780
1642420800000,2022-01-17 12:00:00,NEO/USDT,24.274,24.362,24.024,24.174,63456.27,1536299.19143,7163
1642417200000,2022-01-17 11:00:00,NEO/USDT,24.364,24.397,24.220,24.274,24340.54,591562.45908,3377
1642413600000,2022-01-17 10:00:00,NEO/USDT,24.347,24.389,24.234,24.363,37319.39,907888.77134,4968
1642410000000,2022-01-17 09:00:00,NEO/USDT,24.267,24.375,24.225,24.350,31061.96,754882.82426,3087
1642406400000,2022-01-17 08:00:00,NEO/USDT,24.348,24.405,24.140,24.270,134256.32,3251770.55393,7984
1642402800000,2022-01-17 07:00:00,NEO/USDT,24.330,24.467,24.291,24.348,29105.23,709557.66321,2787
1642399200000,2022-01-17 06:00:00,NEO/USDT,24.348,24.450,24.314,24.335,38004.24,926544.91942,2972
1642395600000,2022-01-17 05:00:00,NEO/USDT,24.329,24.446,24.152,24.351,93423.08,2268726.68464,6151
1642392000000,2022-01-17 04:00:00,NEO/USDT,24.396,24.523,24.311,24.328,45315.72,1105763.94666,4152
1642388400000,2022-01-17 03:00:00,NEO/USDT,24.815,24.872,24.379,24.396,67300.32,1657173.06121,6035
1642384800000,2022-01-17 02:00:00,NEO/USDT,24.836,24.843,24.680,24.815,49169.19,1217094.28773,4350
1642381200000,2022-01-17 01:00:00,NEO/USDT,24.832,24.871,24.716,24.836,38474.98,954138.58692,2987
1642377600000,2022-01-17 00:00:00,NEO/USDT,25.150,25.210,24.807,24.831,66309.98,1655743.68410,5596
1642374000000,2022-01-16 23:00:00,NEO/USDT,25.159,25.222,25.104,25.150,26529.92,667596.28622,2498
1642370400000,2022-01-16 22:00:00,NEO/USDT,25.071,25.178,25.070,25.159,23345.46,586548.97863,2186
1642366800000,2022-01-16 21:00:00,NEO/USDT,25.124,25.175,25.030,25.079,16768.28,420797.58989,2243
1642363200000,2022-01-16 20:00:00,NEO/USDT,25.111,25.165,25.010,25.123,34243.94,859036.59126,4030
1642359600000,2022-01-16 19:00:00,NEO/USDT,25.306,25.313,25.070,25.115,18251.76,459844.96226,2864
1642356000000,2022-01-16 18:00:00,NEO/USDT,25.266,25.337,25.240,25.306,23890.64,604138.22197,3572
1642352400000,2022-01-16 17:00:00,NEO/USDT,25.323,25.425,25.251,25.265,35071.61,888611.93638,4403
1642348800000,2022-01-16 16:00:00,NEO/USDT,25.169,25.365,25.139,25.323,34000.35,859659.16840,4692
1642345200000,2022-01-16 15:00:00,NEO/USDT,25.144,25.249,25.061,25.167,32407.59,814979.16143,3060
1642341600000,2022-01-16 14:00:00,NEO/USDT,25.093,25.223,24.983,25.144,34763.13,873216.42073,5206
1642338000000,2022-01-16 13:00:00,NEO/USDT,25.168,25.176,24.677,25.093,85737.64,2136429.21395,6967
1642334400000,2022-01-16 12:00:00,NEO/USDT,25.112,25.264,25.105,25.170,21264.74,535671.30256,3760
1642330800000,2022-01-16 11:00:00,NEO/USDT,25.202,25.202,25.078,25.116,35511.90,892971.89696,3561
1642327200000,2022-01-16 10:00:00,NEO/USDT,25.257,25.427,25.188,25.203,48042.76,1217316.50237,4985
1642323600000,2022-01-16 09:00:00,NEO/USDT,25.179,25.288,25.169,25.256,17018.37,429593.58596,2581
1642320000000,2022-01-16 08:00:00,NEO/USDT,25.248,25.326,25.167,25.179,35848.48,905979.77665,4713
1642316400000,2022-01-16 07:00:00,NEO/USDT,25.222,25.278,25.201,25.248,17352.70,438037.71241,2101
1642312800000,2022-01-16 06:00:00,NEO/USDT,25.087,25.240,25.071,25.228,21867.45,550209.87200,3308
1642309200000,2022-01-16 05:00:00,NEO/USDT,25.146,25.231,25.083,25.090,23538.17,592473.82370,3335
1642305600000,2022-01-16 04:00:00,NEO/USDT,25.070,25.168,25.008,25.147,28456.71,714326.06741,2866
1642302000000,2022-01-16 03:00:00,NEO/USDT,25.034,25.140,25.002,25.061,38741.21,971229.79868,3806
1642298400000,2022-01-16 02:00:00,NEO/USDT,25.172,25.294,24.865,25.029,56900.53,1429607.65576,5026
1642294800000,2022-01-16 01:00:00,NEO/USDT,25.249,25.301,25.167,25.170,31142.17,785789.37281,3483
1642291200000,2022-01-16 00:00:00,NEO/USDT,25.315,25.397,25.185,25.253,41801.81,1057773.80501,4761
1642287600000,2022-01-15 23:00:00,NEO/USDT,25.529,25.577,25.308,25.325,46716.75,1189868.69176,4556
1642284000000,2022-01-15 22:00:00,NEO/USDT,25.436,25.546,25.404,25.531,35905.13,915495.69941,3011
1642280400000,2022-01-15 21:00:00,NEO/USDT,25.449,25.526,25.400,25.440,29820.46,759343.67968,3264
1642276800000,2022-01-15 20:00:00,NEO/USDT,25.458,25.522,25.329,25.448,53100.43,1351125.81442,4581
1642273200000,2022-01-15 19:00:00,NEO/USDT,25.284,25.489,25.266,25.457,49764.58,1263550.10021,4700
1642269600000,2022-01-15 18:00:00,NEO/USDT,25.289,25.385,25.269,25.284,27744.44,702499.46173,3010
1642266000000,2022-01-15 17:00:00,NEO/USDT,25.376,25.420,25.259,25.291,32848.47,832506.39786,3360
1642262400000,2022-01-15 16:00:00,NEO/USDT,25.426,25.435,25.293,25.377,44576.72,1130653.84761,4948
1642258800000,2022-01-15 15:00:00,NEO/USDT,25.256,25.443,25.203,25.426,33242.96,841654.49167,3621
1642255200000,2022-01-15 14:00:00,NEO/USDT,25.181,25.379,25.110,25.255,48389.46,1220150.70623,4890
1642251600000,2022-01-15 13:00:00,NEO/USDT,25.052,25.210,24.986,25.187,45022.04,1129231.77617,4791
1642248000000,2022-01-15 12:00:00,NEO/USDT,25.378,25.416,24.900,25.054,88043.86,2214373.24572,8244
1642244400000,2022-01-15 11:00:00,NEO/USDT,25.463,25.528,25.349,25.377,37430.19,952095.86785,4054
1642240800000,2022-01-15 10:00:00,NEO/USDT,25.430,25.511,25.388,25.459,44928.88,1143236.69184,4357
1642237200000,2022-01-15 09:00:00,NEO/USDT,25.260,25.523,25.247,25.430,66234.37,1680729.52443,5456
1642233600000,2022-01-15 08:00:00,NEO/USDT,25.509,25.515,25.224,25.265,84809.36,2151264.17170,7605
1642230000000,2022-01-15 07:00:00,NEO/USDT,25.226,25.942,25.184,25.511,190320.21,4867612.38992,16692
1642226400000,2022-01-15 06:00:00,NEO/USDT,25.065,25.261,25.000,25.226,50700.78,1274489.82831,4281
1642222800000,2022-01-15 05:00:00,NEO/USDT,25.012,25.104,24.919,25.066,32550.57,814409.48122,3350
1642219200000,2022-01-15 04:00:00,NEO/USDT,25.015,25.070,24.931,25.012,47162.74,1179508.48499,4560
1642215600000,2022-01-15 03:00:00,NEO/USDT,25.272,25.299,24.955,25.011,47595.49,1196206.99505,5065
1642212000000,2022-01-15 02:00:00,NEO/USDT,25.234,25.363,25.156,25.271,45856.51,1158867.90297,4894
1642208400000,2022-01-15 01:00:00,NEO/USDT,25.377,25.478,25.140,25.232,86967.57,2202766.21040,10127
1642204800000,2022-01-15 00:00:00,NEO/USDT,24.851,25.549,24.794,25.375,224222.56,5652269.53470,15811
1642201200000,2022-01-14 23:00:00,NEO/USDT,24.899,24.987,24.721,24.851,63418.04,1577116.63664,4700
1642197600000,2022-01-14 22:00:00,NEO/USDT,24.956,25.042,24.727,24.895,93116.80,2319278.12336,6124
1642194000000,2022-01-14 21:00:00,NEO/USDT,24.553,25.067,24.549,24.956,101206.97,2508520.48728,8081
1642190400000,2022-01-14 20:00:00,NEO/USDT,24.446,24.604,24.432,24.551,49085.26,1203725.88573,4295
1642186800000,2022-01-14 19:00:00,NEO/USDT,24.368,24.578,24.332,24.448,43194.40,1055675.05367,3798
1642183200000,2022-01-14 18:00:00,NEO/USDT,24.224,24.387,24.201,24.368,39832.73,967766.20638,3673
1642179600000,2022-01-14 17:00:00,NEO/USDT,24.457,24.535,24.199,24.223,56533.28,1377994.43997,4961
1642176000000,2022-01-14 16:00:00,NEO/USDT,24.362,24.472,24.224,24.458,58946.71,1435601.54842,5000
1642172400000,2022-01-14 15:00:00,NEO/USDT,24.308,24.477,24.173,24.358,94588.29,2301032.82126,8340
1642168800000,2022-01-14 14:00:00,NEO/USDT,23.800,24.370,23.763,24.308,94015.50,2262926.22022,7484
1642165200000,2022-01-14 13:00:00,NEO/USDT,23.718,23.906,23.653,23.810,50730.24,1207116.79957,4264
1642161600000,2022-01-14 12:00:00,NEO/USDT,23.673,23.848,23.456,23.719,65626.69,1554058.31698,5875
1642158000000,2022-01-14 11:00:00,NEO/USDT,23.785,23.788,23.558,23.678,107839.93,2552255.60208,8652
1642154400000,2022-01-14 10:00:00,NEO/USDT,24.206,24.297,23.756,23.782,71053.05,1704618.36671,6803
1642150800000,2022-01-14 09:00:00,NEO/USDT,24.181,24.329,24.144,24.205,40750.72,988633.04303,5015
1642147200000,2022-01-14 08:00:00,NEO/USDT,24.261,24.308,23.943,24.168,71430.88,1724669.02561,6758
1642143600000,2022-01-14 07:00:00,NEO/USDT,24.465,24.590,24.206,24.257,61128.43,1490961.62276,4895
1642140000000,2022-01-14 06:00:00,NEO/USDT,24.330,24.664,24.279,24.459,152198.56,3727967.80906,9093
1642136400000,2022-01-14 05:00:00,NEO/USDT,23.899,24.353,23.885,24.320,271868.45,6561932.01672,15669
1642132800000,2022-01-14 04:00:00,NEO/USDT,23.806,23.963,23.806,23.897,29035.09,693940.28207,2425
1642129200000,2022-01-14 03:00:00,NEO/USDT,23.819,23.875,23.756,23.810,26832.39,638382.98125,2268
1642125600000,2022-01-14 02:00:00,NEO/USDT,23.697,23.831,23.541,23.821,41567.06,985560.33489,3479
1642122000000,2022-01-14 01:00:00,NEO/USDT,23.757,23.786,23.640,23.701,33469.00,793870.70495,4155
1642118400000,2022-01-14 00:00:00,NEO/USDT,23.502,23.827,23.320,23.763,68814.62,1623055.99089,7002
1642114800000,2022-01-13 23:00:00,NEO/USDT,23.538,23.649,23.418,23.504,44379.18,1044944.42628,4301
1642111200000,2022-01-13 22:00:00,NEO/USDT,23.714,23.750,23.509,23.541,23802.04,562243.70528,3945
1642107600000,2022-01-13 21:00:00,NEO/USDT,23.751,23.775,23.625,23.715,32575.60,772161.96997,4047
1642104000000,2022-01-13 20:00:00,NEO/USDT,23.711,23.749,23.452,23.749,66123.46,1560479.63313,7708
1642100400000,2022-01-13 19:00:00,NEO/USDT,23.706,23.875,23.538,23.711,50361.73,1194144.04489,6102
1642096800000,2022-01-13 18:00:00,NEO/USDT,23.759,23.847,23.629,23.706,47587.49,1129759.01763,5513
1642093200000,2022-01-13 17:00:00,NEO/USDT,23.957,23.957,23.555,23.760,105071.03,2494820.78474,7272
1642089600000,2022-01-13 16:00:00,NEO/USDT,24.038,24.110,23.786,23.955,164198.87,3933466.48166,9364
1642086000000,2022-01-13 15:00:00,NEO/USDT,24.791,24.834,23.816,24.035,167690.65,4049882.68839,11510
1642082400000,2022-01-13 14:00:00,NEO/USDT,24.572,24.915,24.531,24.789,73706.29,1823513.82150,6344
1642078800000,2022-01-13 13:00:00,NEO/USDT,24.568,24.607,24.446,24.574,28961.89,710660.31841,3075
1642075200000,2022-01-13 12:00:00,NEO/USDT,24.391,24.572,24.363,24.570,38551.13,944287.27981,4455
1642071600000,2022-01-13 11:00:00,NEO/USDT,24.645,24.704,24.334,24.393,63307.67,1550082.64454,5699
1642068000000,2022-01-13 10:00:00,NEO/USDT,24.770,24.826,24.633,24.644,30973.36,766349.41127,3288
1642064400000,2022-01-13 09:00:00,NEO/USDT,24.857,24.890,24.666,24.767,48080.30,1190845.89133,3650
1642060800000,2022-01-13 08:00:00,NEO/USDT,24.706,24.869,24.692,24.860,38631.92,958510.54307,3768
1642057200000,2022-01-13 07:00:00,NEO/USDT,24.806,24.829,24.680,24.709,30348.30,751472.93529,3283
1642053600000,2022-01-13 06:00:00,NEO/USDT,24.734,24.850,24.717,24.805,33308.31,825968.07639,3990
1642050000000,2022-01-13 05:00:00,NEO/USDT,24.622,24.788,24.596,24.735,30122.22,743982.21174,4218
1642046400000,2022-01-13 04:00:00,NEO/USDT,24.525,24.678,24.504,24.621,26213.25,645240.68364,3671
1642042800000,2022-01-13 03:00:00,NEO/USDT,24.569,24.588,24.356,24.525,37002.11,905949.37658,3729
1642039200000,2022-01-13 02:00:00,NEO/USDT,24.550,24.634,24.529,24.575,21125.33,519305.96077,3460
1642035600000,2022-01-13 01:00:00,NEO/USDT,24.636,24.755,24.406,24.549,58553.61,1438935.68898,5442
1642032000000,2022-01-13 00:00:00,NEO/USDT,24.729,24.860,24.601,24.636,38504.47,952805.66489,4522
1642028400000,2022-01-12 23:00:00,NEO/USDT,24.668,24.758,24.601,24.728,32472.53,801845.90738,4021
1642024800000,2022-01-12 22:00:00,NEO/USDT,24.662,24.741,24.648,24.669,34733.10,857694.39783,4517
1642021200000,2022-01-12 21:00:00,NEO/USDT,24.697,24.896,24.616,24.663,79369.98,1963418.73420,6966
1642017600000,2022-01-12 20:00:00,NEO/USDT,24.662,25.004,24.603,24.688,270593.44,6724652.93650,15814
1642014000000,2022-01-12 19:00:00,NEO/USDT,24.471,24.682,24.400,24.656,55195.02,1354895.31115,5457
1642010400000,2022-01-12 18:00:00,NEO/USDT,24.519,24.539,24.383,24.470,48334.85,1182355.13005,4483
1642006800000,2022-01-12 17:00:00,NEO/USDT,24.543,24.593,24.470,24.515,42402.16,1040079.88589,4034
1642003200000,2022-01-12 16:00:00,NEO/USDT,24.419,24.573,24.312,24.554,43560.05,1065881.45291,5590
1641999600000,2022-01-12 15:00:00,NEO/USDT,24.545,24.585,24.317,24.419,43110.95,1054702.63865,4174
1641996000000,2022-01-12 14:00:00,NEO/USDT,24.577,24.618,24.371,24.537,65391.07,1601835.31906,5630
1641992400000,2022-01-12 13:00:00,NEO/USDT,24.314,24.657,24.252,24.572,86938.12,2127996.87901,7038
1641988800000,2022-01-12 12:00:00,NEO/USDT,24.084,24.380,24.070,24.311,39731.66,963421.20011,5541
1641985200000,2022-01-12 11:00:00,NEO/USDT,23.989,24.298,23.900,24.084,58421.18,1410081.44686,5186
1641981600000,2022-01-12 10:00:00,NEO/USDT,24.065,24.168,23.982,23.989,31284.36,753339.49564,3721
1641978000000,2022-01-12 09:00:00,NEO/USDT,24.000,24.234,23.948,24.069,43298.52,1041773.62750,4632
1641974400000,2022-01-12 08:00:00,NEO/USDT,23.873,24.059,23.832,24.000,34090.48,817138.58345,5193
1641970800000,2022-01-12 07:00:00,NEO/USDT,24.008,24.008,23.730,23.873,35634.75,849547.78445,4543
1641967200000,2022-01-12 06:00:00,NEO/USDT,24.044,24.179,23.972,24.004,26733.10,643325.22163,3964
1641963600000,2022-01-12 05:00:00,NEO/USDT,24.045,24.061,23.967,24.042,19026.89,457031.19216,2778
1641960000000,2022-01-12 04:00:00,NEO/USDT,24.048,24.128,23.973,24.045,20622.21,495758.59379,3466
1641956400000,2022-01-12 03:00:00,NEO/USDT,23.980,24.066,23.943,24.048,17353.41,416895.49116,2705
1641952800000,2022-01-12 02:00:00,NEO/USDT,23.998,24.017,23.859,23.979,20288.13,485905.98266,2908
1641949200000,2022-01-12 01:00:00,NEO/USDT,23.814,24.017,23.781,23.997,24189.12,578378.09551,3899
1641945600000,2022-01-12 00:00:00,NEO/USDT,23.797,23.952,23.746,23.817,42133.67,1004545.15492,5252
1641942000000,2022-01-11 23:00:00,NEO/USDT,23.695,23.877,23.658,23.803,25345.10,602835.97155,3445
1641938400000,2022-01-11 22:00:00,NEO/USDT,23.724,23.770,23.660,23.696,15940.37,377956.43160,2922
1641934800000,2022-01-11 21:00:00,NEO/USDT,23.687,23.790,23.656,23.730,17741.81,420811.68269,2799
1641931200000,2022-01-11 20:00:00,NEO/USDT,23.650,23.777,23.601,23.683,32807.60,777300.42177,3537
1641927600000,2022-01-11 19:00:00,NEO/USDT,23.652,23.717,23.537,23.651,35900.79,847950.27990,3527
1641924000000,2022-01-11 18:00:00,NEO/USDT,23.569,23.724,23.451,23.652,45132.64,1065189.64921,5244
1641920400000,2022-01-11 17:00:00,NEO/USDT,23.597,23.814,23.332,23.562,80787.20,1903313.36648,7748
1641916800000,2022-01-11 16:00:00,NEO/USDT,23.113,23.700,23.081,23.586,119752.35,2807963.38787,10087
1641913200000,2022-01-11 15:00:00,NEO/USDT,22.907,23.178,22.877,23.118,54917.86,1264755.42197,5134
1641909600000,2022-01-11 14:00:00,NEO/USDT,22.980,23.051,22.618,22.911,64899.12,1480354.99626,6669
1641906000000,2022-01-11 13:00:00,NEO/USDT,23.002,23.116,22.841,22.976,39945.24,918731.90766,3383
1641902400000,2022-01-11 12:00:00,NEO/USDT,22.906,23.099,22.863,22.998,35635.85,820135.63657,3411
1641898800000,2022-01-11 11:00:00,NEO/USDT,22.715,22.999,22.670,22.915,49911.66,1141275.43648,4855
1641895200000,2022-01-11 10:00:00,NEO/USDT,22.935,23.024,22.659,22.715,39759.41,908234.43003,4208
1641891600000,2022-01-11 09:00:00,NEO/USDT,22.962,23.066,22.843,22.939,33546.20,770114.86532,3628
1641888000000,2022-01-11 08:00:00,NEO/USDT,23.012,23.280,22.935,22.957,60225.64,1391878.57988,6204
1641884400000,2022-01-11 07:00:00,NEO/USDT,22.900,23.027,22.833,23.009,31539.78,723173.76465,4353
1641880800000,2022-01-11 06:00:00,NEO/USDT,22.953,23.055,22.816,22.896,28513.18,654405.00108,4135
1641877200000,2022-01-11 05:00:00,NEO/USDT,23.037,23.053,22.862,22.960,28914.27,663569.41234,3749
1641873600000,2022-01-11 04:00:00,NEO/USDT,23.131,23.204,22.980,23.032,35878.02,828677.95095,4171
1641870000000,2022-01-11 03:00:00,NEO/USDT,23.039,23.159,22.963,23.125,35633.87,821638.59467,4153
1641866400000,2022-01-11 02:00:00,NEO/USDT,22.870,23.160,22.848,23.039,47374.98,1090026.82778,4816
1641862800000,2022-01-11 01:00:00,NEO/USDT,22.594,22.889,22.527,22.868,59145.65,1345351.63566,4873
1641859200000,2022-01-11 00:00:00,NEO/USDT,22.640,22.721,22.552,22.593,33182.81,750837.89732,3732
1641855600000,2022-01-10 23:00:00,NEO/USDT,22.532,22.929,22.474,22.639,105665.29,2401775.19822,5614
1641852000000,2022-01-10 22:00:00,NEO/USDT,22.616,22.717,22.497,22.531,29200.94,660144.36159,3847
1641848400000,2022-01-10 21:00:00,NEO/USDT,22.677,22.733,22.552,22.619,37894.25,857955.72522,3670
1641844800000,2022-01-10 20:00:00,NEO/USDT,22.298,22.724,22.181,22.686,50296.80,1127404.56062,4815
1641841200000,2022-01-10 19:00:00,NEO/USDT,22.432,22.522,22.206,22.294,47878.38,1071089.75957,5279
1641837600000,2022-01-10 18:00:00,NEO/USDT,22.226,22.567,22.172,22.435,65063.83,1454480.93916,7208
1641834000000,2022-01-10 17:00:00,NEO/USDT,22.926,22.995,22.026,22.211,174572.72,3906139.51839,12046
1641830400000,2022-01-10 16:00:00,NEO/USDT,22.357,22.937,22.228,22.925,119813.18,2716344.16969,9051
1641826800000,2022-01-10 15:00:00,NEO/USDT,22.460,22.522,22.110,22.351,97592.68,2175299.73416,8783
1641823200000,2022-01-10 14:00:00,NEO/USDT,22.820,22.839,21.811,22.465,306676.96,6844333.12389,24804
1641819600000,2022-01-10 13:00:00,NEO/USDT,23.015,23.187,22.790,22.823,86260.93,1981161.20689,7869
1641816000000,2022-01-10 12:00:00,NEO/USDT,23.492,23.536,23.002,23.010,81658.69,1897162.74723,7400
1641812400000,2022-01-10 11:00:00,NEO/USDT,23.656,23.663,23.388,23.500,59827.39,1406312.92056,6460
1641808800000,2022-01-10 10:00:00,NEO/USDT,23.803,23.932,23.650,23.655,39815.71,947531.49052,4174
1641805200000,2022-01-10 09:00:00,NEO/USDT,23.811,23.891,23.724,23.809,37436.20,891995.44405,3640
1641801600000,2022-01-10 08:00:00,NEO/USDT,23.993,24.045,23.759,23.787,40188.24,959386.19004,4832
1641798000000,2022-01-10 07:00:00,NEO/USDT,23.964,24.067,23.852,23.989,42034.30,1006848.57477,4034
1641794400000,2022-01-10 06:00:00,NEO/USDT,24.079,24.106,23.950,23.971,33833.67,812866.47747,4522
1641790800000,2022-01-10 05:00:00,NEO/USDT,24.070,24.261,24.001,24.080,59651.47,1439283.60646,7155
1641787200000,2022-01-10 04:00:00,NEO/USDT,23.928,24.111,23.849,24.072,36802.49,882343.60694,4731
1641783600000,2022-01-10 03:00:00,NEO/USDT,23.966,23.978,23.860,23.936,22347.98,534674.80234,4242
1641780000000,2022-01-10 02:00:00,NEO/USDT,23.901,23.999,23.665,23.966,49906.07,1190471.92082,6028
1641776400000,2022-01-10 01:00:00,NEO/USDT,23.563,23.900,23.519,23.894,45202.92,1070237.54344,4871
1641772800000,2022-01-10 00:00:00,NEO/USDT,23.641,23.803,23.497,23.559,51001.59,1206126.47482,6326
1641769200000,2022-01-09 23:00:00,NEO/USDT,23.783,23.810,23.517,23.641,55200.45,1306475.92888,5298
1641765600000,2022-01-09 22:00:00,NEO/USDT,23.926,23.953,23.705,23.783,19901.76,474435.98111,3975
1641762000000,2022-01-09 21:00:00,NEO/USDT,23.926,24.011,23.844,23.924,25717.81,615244.98351,4109
1641758400000,2022-01-09 20:00:00,NEO/USDT,24.017,24.090,23.895,23.926,36533.51,876013.85851,4359
1641754800000,2022-01-09 19:00:00,NEO/USDT,23.741,24.115,23.707,24.022,48165.53,1153021.58970,6064
1641751200000,2022-01-09 18:00:00,NEO/USDT,23.863,23.941,23.708,23.741,35898.32,856092.88287,4346
1641747600000,2022-01-09 17:00:00,NEO/USDT,23.861,23.949,23.713,23.857,43573.65,1038506.35298,5384
1641744000000,2022-01-09 16:00:00,NEO/USDT,23.378,23.870,23.320,23.868,45497.97,1073490.85327,4661
1641740400000,2022-01-09 15:00:00,NEO/USDT,23.389,23.454,23.116,23.377,48277.09,1125110.75377,4740
1641736800000,2022-01-09 14:00:00,NEO/USDT,23.254,23.535,23.254,23.392,27903.89,653299.47243,3496
1641733200000,2022-01-09 13:00:00,NEO/USDT,23.419,23.610,23.255,23.259,32135.02,752063.60388,4123
1641729600000,2022-01-09 12:00:00,NEO/USDT,23.545,23.590,23.402,23.429,24679.03,579817.81455,3430
1641726000000,2022-01-09 11:00:00,NEO/USDT,23.378,23.727,23.378,23.545,28708.18,676392.39051,3663
1641722400000,2022-01-09 10:00:00,NEO/USDT,23.215,23.478,23.102,23.374,33748.32,785732.55780,3979
1641718800000,2022-01-09 09:00:00,NEO/USDT,23.353,23.421,23.181,23.219,40114.36,935261.07002,4506
1641715200000,2022-01-09 08:00:00,NEO/USDT,23.412,23.559,23.285,23.350,44826.11,1049879.94218,4799
1641711600000,2022-01-09 07:00:00,NEO/USDT,23.559,23.651,23.410,23.411,31001.74,730008.89031,3431
1641708000000,2022-01-09 06:00:00,NEO/USDT,23.451,23.643,23.438,23.558,34832.73,820051.59720,4032
1641704400000,2022-01-09 05:00:00,NEO/USDT,23.643,23.705,23.382,23.451,25886.73,609583.11786,3910
1641700800000,2022-01-09 04:00:00,NEO/USDT,23.423,23.679,23.419,23.654,26450.12,622686.35428,3435
1641697200000,2022-01-09 03:00:00,NEO/USDT,23.593,23.604,23.391,23.425,25710.33,604874.80106,3257
1641693600000,2022-01-09 02:00:00,NEO/USDT,23.301,23.644,23.293,23.593,52019.01,1221091.64309,6829
1641690000000,2022-01-09 01:00:00,NEO/USDT,23.318,23.380,23.128,23.302,64797.77,1506404.89023,6034
1641686400000,2022-01-09 00:00:00,NEO/USDT,23.044,23.365,22.887,23.321,56833.60,1312534.26423,5665
1641682800000,2022-01-08 23:00:00,NEO/USDT,23.316,23.337,23.027,23.055,46961.67,1088908.07278,4556
1641679200000,2022-01-08 22:00:00,NEO/USDT,23.047,23.430,23.038,23.316,71939.17,1674364.35464,7244
1641675600000,2022-01-08 21:00:00,NEO/USDT,22.631,23.232,22.597,23.050,61921.06,1421057.65865,7146
1641672000000,2022-01-08 20:00:00,NEO/USDT,22.765,22.920,22.536,22.623,66315.34,1506465.99591,6069
1641668400000,2022-01-08 19:00:00,NEO/USDT,22.539,22.935,22.463,22.773,90102.72,2043453.73424,9105
1641664800000,2022-01-08 18:00:00,NEO/USDT,22.849,23.201,22.450,22.535,146546.23,3340497.35589,12641
