https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QTUM,Volume USDT,tradecount
1633564800000,2021-10-07 00:00:00,QTUM/USDT,13.247,13.383,12.659,12.914,7706601.1,100186970.6291,279083
1633478400000,2021-10-06 00:00:00,QTUM/USDT,13.250,13.953,12.075,13.244,10879500.1,141670487.1284,387160
1633392000000,2021-10-05 00:00:00,QTUM/USDT,13.710,13.778,12.771,13.249,8092244.9,106743611.9363,282762
1633305600000,2021-10-04 00:00:00,QTUM/USDT,13.953,14.469,12.930,13.708,13305851.4,180929172.9714,433225
1633219200000,2021-10-03 00:00:00,QTUM/USDT,13.793,14.658,12.935,13.950,19758823.5,274393973.3882,571105
1633132800000,2021-10-02 00:00:00,QTUM/USDT,11.591,13.911,11.414,13.792,17289466.4,219220694.8969,485516
1633046400000,2021-10-01 00:00:00,QTUM/USDT,10.405,12.000,10.382,11.592,20484044.4,230812490.4382,500061
1632960000000,2021-09-30 00:00:00,QTUM/USDT,9.034,10.500,8.984,10.405,18633645.4,186912040.1363,437250
1632873600000,2021-09-29 00:00:00,QTUM/USDT,8.651,9.350,8.533,9.035,5452316.8,48906255.2308,171667
1632787200000,2021-09-28 00:00:00,QTUM/USDT,9.238,9.387,8.617,8.651,5015758.0,45533961.2290,178408
1632700800000,2021-09-27 00:00:00,QTUM/USDT,9.498,9.975,9.234,9.238,4448477.4,42803869.0419,177425
1632614400000,2021-09-26 00:00:00,QTUM/USDT,9.697,9.719,8.761,9.498,5597737.1,52177808.4382,194844
1632528000000,2021-09-25 00:00:00,QTUM/USDT,9.916,10.052,9.432,9.696,4106853.7,39997318.1991,179730
1632441600000,2021-09-24 00:00:00,QTUM/USDT,10.949,10.976,9.224,9.917,6879542.3,68319039.2442,263682
1632355200000,2021-09-23 00:00:00,QTUM/USDT,10.759,10.966,10.301,10.949,4906624.2,52368758.3682,182340
1632268800000,2021-09-22 00:00:00,QTUM/USDT,9.306,10.877,9.014,10.762,7593612.4,75552273.9088,254133
1632182400000,2021-09-21 00:00:00,QTUM/USDT,10.392,10.687,9.119,9.310,7778650.4,77907042.1560,257457
1632096000000,2021-09-20 00:00:00,QTUM/USDT,12.173,12.181,9.900,10.387,8775418.5,95140806.0332,307721
1632009600000,2021-09-19 00:00:00,QTUM/USDT,12.550,12.592,11.946,12.172,2935753.4,36134291.6209,123569
1631923200000,2021-09-18 00:00:00,QTUM/USDT,12.498,12.823,12.264,12.549,3662043.6,46083413.7688,153336
1631836800000,2021-09-17 00:00:00,QTUM/USDT,12.679,13.078,12.249,12.495,6417851.8,81250961.7258,256014
1631750400000,2021-09-16 00:00:00,QTUM/USDT,13.051,13.199,12.456,12.679,5020670.0,64264373.8269,206695
1631664000000,2021-09-15 00:00:00,QTUM/USDT,12.845,13.096,12.432,13.052,3774647.2,48219472.1553,156021
1631577600000,2021-09-14 00:00:00,QTUM/USDT,12.470,12.853,12.312,12.848,3895906.7,49101910.7609,176063
1631491200000,2021-09-13 00:00:00,QTUM/USDT,13.407,13.785,11.746,12.470,7528872.8,93984490.6989,260429
1631404800000,2021-09-12 00:00:00,QTUM/USDT,12.795,13.797,12.372,13.406,6098091.1,80298157.9381,228274
1631318400000,2021-09-11 00:00:00,QTUM/USDT,12.774,13.313,12.568,12.794,5484983.2,71313452.3512,218660
1631232000000,2021-09-10 00:00:00,QTUM/USDT,13.393,14.385,12.137,12.771,10149633.9,134557302.6770,367065
1631145600000,2021-09-09 00:00:00,QTUM/USDT,12.463,14.212,12.374,13.396,10957112.9,146425302.9254,372242
1631059200000,2021-09-08 00:00:00,QTUM/USDT,12.518,12.877,10.901,12.461,11272992.6,135596005.8661,369637
1630972800000,2021-09-07 00:00:00,QTUM/USDT,15.643,16.304,9.680,12.516,17700022.4,241390410.1957,617446
1630886400000,2021-09-06 00:00:00,QTUM/USDT,16.134,17.031,15.226,15.643,14887272.1,238935020.7975,504279
1630800000000,2021-09-05 00:00:00,QTUM/USDT,14.165,16.610,13.939,16.138,19844905.3,308185269.1090,616791
1630713600000,2021-09-04 00:00:00,QTUM/USDT,13.619,14.591,13.437,14.166,8769729.1,123131011.7723,294901
1630627200000,2021-09-03 00:00:00,QTUM/USDT,13.277,14.014,12.821,13.620,8255542.1,112256642.3623,287546
1630540800000,2021-09-02 00:00:00,QTUM/USDT,13.247,13.805,13.000,13.277,6793355.6,90775012.6865,242803
1630454400000,2021-09-01 00:00:00,QTUM/USDT,12.422,13.282,12.066,13.251,5535424.3,70620287.7647,196850
1630368000000,2021-08-31 00:00:00,QTUM/USDT,12.223,12.784,11.932,12.420,5018919.6,62027125.9687,180115
1630281600000,2021-08-30 00:00:00,QTUM/USDT,12.942,12.954,12.086,12.218,5199755.2,64989640.8423,188156
1630195200000,2021-08-29 00:00:00,QTUM/USDT,12.620,13.727,12.543,12.943,9235355.6,121282359.9776,312528
1630108800000,2021-08-28 00:00:00,QTUM/USDT,12.867,13.080,12.307,12.620,4784088.3,60454538.8802,171599
1630022400000,2021-08-27 00:00:00,QTUM/USDT,11.826,12.909,11.300,12.861,6444055.5,77291894.0630,202160
1629936000000,2021-08-26 00:00:00,QTUM/USDT,12.970,13.234,11.623,11.825,6648985.6,81170926.6972,207817
1629849600000,2021-08-25 00:00:00,QTUM/USDT,12.672,13.067,12.023,12.970,6120270.5,77520161.6060,218036
1629763200000,2021-08-24 00:00:00,QTUM/USDT,13.836,14.347,12.265,12.677,10050466.7,135086935.4799,338875
1629676800000,2021-08-23 00:00:00,QTUM/USDT,13.574,14.230,13.372,13.837,9004160.5,124157251.6936,294094
1629590400000,2021-08-22 00:00:00,QTUM/USDT,13.752,13.917,12.960,13.575,6654650.8,89823010.7183,222204
1629504000000,2021-08-21 00:00:00,QTUM/USDT,14.170,14.331,13.404,13.752,8008785.2,110996910.5616,288378
1629417600000,2021-08-20 00:00:00,QTUM/USDT,13.336,14.186,13.180,14.169,8803349.8,119545651.0419,293858
1629331200000,2021-08-19 00:00:00,QTUM/USDT,12.927,13.379,12.084,13.336,10069388.2,128363708.3941,313399
1629244800000,2021-08-18 00:00:00,QTUM/USDT,12.457,13.665,12.370,12.920,16886832.8,220148621.3976,502010
1629158400000,2021-08-17 00:00:00,QTUM/USDT,13.263,14.145,12.239,12.459,14090343.2,186997568.5926,450968
1629072000000,2021-08-16 00:00:00,QTUM/USDT,13.806,14.920,13.000,13.269,12209197.5,170699136.1197,397035
1628985600000,2021-08-15 00:00:00,QTUM/USDT,14.123,14.135,12.911,13.807,12395570.2,167292087.1655,408814
1628899200000,2021-08-14 00:00:00,QTUM/USDT,13.990,15.200,13.676,14.124,32822648.0,472234163.2830,874006
1628812800000,2021-08-13 00:00:00,QTUM/USDT,10.333,14.022,10.147,13.990,27659451.6,337904931.9764,686643
1628726400000,2021-08-12 00:00:00,QTUM/USDT,10.797,11.485,9.828,10.330,11322847.1,119431133.7138,321130
1628640000000,2021-08-11 00:00:00,QTUM/USDT,10.708,11.564,10.549,10.797,11898911.2,130574176.9154,350776
1628553600000,2021-08-10 00:00:00,QTUM/USDT,10.754,10.852,10.256,10.707,9451252.4,99900917.1171,278018
1628467200000,2021-08-09 00:00:00,QTUM/USDT,10.248,11.153,10.245,10.751,18121234.0,195213986.4085,472244
1628380800000,2021-08-08 00:00:00,QTUM/USDT,10.901,11.605,10.007,10.245,19562231.5,208635964.9586,496126
1628294400000,2021-08-07 00:00:00,QTUM/USDT,8.762,11.480,8.539,10.897,53892279.0,570827681.8899,1131176
1628208000000,2021-08-06 00:00:00,QTUM/USDT,8.138,8.958,7.953,8.761,11000279.2,92509427.6640,252795
1628121600000,2021-08-05 00:00:00,QTUM/USDT,7.994,8.269,7.552,8.137,7829298.8,62214303.4469,189920
1628035200000,2021-08-04 00:00:00,QTUM/USDT,7.780,8.059,7.444,7.996,5944878.7,46186321.5757,163876
1627948800000,2021-08-03 00:00:00,QTUM/USDT,7.986,8.088,7.405,7.781,9029074.2,69965224.3101,220469
1627862400000,2021-08-02 00:00:00,QTUM/USDT,7.333,8.263,7.165,7.987,13453105.0,105053375.0254,309354
1627776000000,2021-08-01 00:00:00,QTUM/USDT,7.970,8.035,7.212,7.337,8525168.3,66018773.0524,210256
1627689600000,2021-07-31 00:00:00,QTUM/USDT,7.222,8.491,7.065,7.974,21891585.5,172164642.1780,405120
1627603200000,2021-07-30 00:00:00,QTUM/USDT,6.768,7.350,6.417,7.225,6783101.4,46285164.9826,156668
1627516800000,2021-07-29 00:00:00,QTUM/USDT,6.638,6.815,6.431,6.767,3435199.6,22610633.3281,93434
1627430400000,2021-07-28 00:00:00,QTUM/USDT,6.505,6.702,6.367,6.639,5441926.2,35717229.9202,127584
1627344000000,2021-07-27 00:00:00,QTUM/USDT,6.311,6.589,6.026,6.506,6466524.8,40757474.8029,138994
1627257600000,2021-07-26 00:00:00,QTUM/USDT,6.204,7.050,6.167,6.311,9340997.4,62576329.6270,195927
1627171200000,2021-07-25 00:00:00,QTUM/USDT,6.088,6.210,5.850,6.205,4368835.6,26283555.7893,98583
1627084800000,2021-07-24 00:00:00,QTUM/USDT,5.866,6.361,5.809,6.087,5833255.4,35579101.8624,121070
1626998400000,2021-07-23 00:00:00,QTUM/USDT,5.593,5.885,5.441,5.866,5030109.5,28514311.9989,111096
1626912000000,2021-07-22 00:00:00,QTUM/USDT,5.387,5.670,5.270,5.593,5178642.8,28361575.7897,108718
1626825600000,2021-07-21 00:00:00,QTUM/USDT,4.974,5.538,4.823,5.385,5443076.6,28612318.1457,107611
1626739200000,2021-07-20 00:00:00,QTUM/USDT,5.315,5.429,4.813,4.975,5189841.7,26035696.9559,100645
1626652800000,2021-07-19 00:00:00,QTUM/USDT,5.664,5.722,5.242,5.315,4081750.5,22218922.1850,83045
1626566400000,2021-07-18 00:00:00,QTUM/USDT,5.564,5.847,5.519,5.662,3417794.4,19450215.4666,72496
1626480000000,2021-07-17 00:00:00,QTUM/USDT,5.527,5.697,5.409,5.563,4053322.0,22481806.8416,85055
1626393600000,2021-07-16 00:00:00,QTUM/USDT,5.924,6.057,5.506,5.527,4353160.4,25071742.1093,102315
1626307200000,2021-07-15 00:00:00,QTUM/USDT,6.196,6.330,5.781,5.924,4107403.6,24631849.0134,97797
1626220800000,2021-07-14 00:00:00,QTUM/USDT,6.206,6.331,5.804,6.197,4673870.5,28341751.3397,105016
1626134400000,2021-07-13 00:00:00,QTUM/USDT,6.544,6.591,6.143,6.205,3559086.8,22596339.5922,89518
1626048000000,2021-07-12 00:00:00,QTUM/USDT,6.696,6.913,6.409,6.546,4406158.1,29467706.0818,110801
1625961600000,2021-07-11 00:00:00,QTUM/USDT,6.639,6.796,6.441,6.696,3648618.4,24190793.1088,96419
1625875200000,2021-07-10 00:00:00,QTUM/USDT,6.775,6.906,6.425,6.636,4249973.4,28043852.8501,117077
1625788800000,2021-07-09 00:00:00,QTUM/USDT,6.489,6.959,6.087,6.774,6897718.8,44724660.9489,155002
1625702400000,2021-07-08 00:00:00,QTUM/USDT,7.077,7.098,6.369,6.489,6029287.3,40099291.1214,135968
1625616000000,2021-07-07 00:00:00,QTUM/USDT,7.162,7.362,7.018,7.076,4309134.1,31064387.2175,112117
1625529600000,2021-07-06 00:00:00,QTUM/USDT,6.944,7.376,6.938,7.161,4281437.9,30651242.0463,126382
1625443200000,2021-07-05 00:00:00,QTUM/USDT,7.391,7.391,6.800,6.941,5284056.7,37375412.5788,142708
1625356800000,2021-07-04 00:00:00,QTUM/USDT,7.236,7.696,7.032,7.391,4258092.0,31452613.6007,126774
1625270400000,2021-07-03 00:00:00,QTUM/USDT,7.058,7.428,6.929,7.236,3956766.0,28505613.4105,115717
1625184000000,2021-07-02 00:00:00,QTUM/USDT,7.053,7.263,6.644,7.059,5391940.1,37049728.3425,153664
1625097600000,2021-07-01 00:00:00,QTUM/USDT,7.670,7.672,6.823,7.054,8213246.7,58492957.9666,200346
1625011200000,2021-06-30 00:00:00,QTUM/USDT,7.559,7.955,6.798,7.669,18151574.1,135313901.2844,382123
1624924800000,2021-06-29 00:00:00,QTUM/USDT,6.319,7.670,6.287,7.562,11561025.0,81329701.0192,255340
1624838400000,2021-06-28 00:00:00,QTUM/USDT,6.146,6.435,5.985,6.319,11544083.9,71468392.7919,173683
1624752000000,2021-06-27 00:00:00,QTUM/USDT,5.811,6.254,5.686,6.146,12297040.3,73404972.7909,210468
1624665600000,2021-06-26 00:00:00,QTUM/USDT,5.510,5.851,5.243,5.811,10595287.8,58755728.4020,210916
1624579200000,2021-06-25 00:00:00,QTUM/USDT,6.173,6.506,5.408,5.510,10945000.2,64597337.7544,215710
1624492800000,2021-06-24 00:00:00,QTUM/USDT,5.887,6.246,5.511,6.172,9877669.3,58724738.0768,184905
1624406400000,2021-06-23 00:00:00,QTUM/USDT,4.993,6.065,4.753,5.886,14471141.7,81156819.9123,233255
1624320000000,2021-06-22 00:00:00,QTUM/USDT,5.470,5.883,4.433,4.992,22170099.1,113510936.3137,354246
1624233600000,2021-06-21 00:00:00,QTUM/USDT,7.545,7.603,5.392,5.468,12865139.9,81277587.3757,261209
1624147200000,2021-06-20 00:00:00,QTUM/USDT,7.665,7.686,6.900,7.537,5333293.6,39165288.5892,124478
1624060800000,2021-06-19 00:00:00,QTUM/USDT,8.030,8.086,7.641,7.663,3202791.3,25243207.4952,87682
1623974400000,2021-06-18 00:00:00,QTUM/USDT,8.630,8.631,7.746,8.029,4161796.5,33981688.5363,119406
1623888000000,2021-06-17 00:00:00,QTUM/USDT,8.686,9.041,8.434,8.629,3082276.8,26974994.1482,95728
1623801600000,2021-06-16 00:00:00,QTUM/USDT,9.252,9.257,8.606,8.687,3279392.0,29191520.1255,111525
1623715200000,2021-06-15 00:00:00,QTUM/USDT,9.417,9.597,9.059,9.251,3011818.9,28048835.9243,108592
1623628800000,2021-06-14 00:00:00,QTUM/USDT,9.245,9.488,8.847,9.417,3921943.0,35912414.6177,129634
1623542400000,2021-06-13 00:00:00,QTUM/USDT,8.569,9.279,8.316,9.247,3725669.4,32303055.7014,121167
1623456000000,2021-06-12 00:00:00,QTUM/USDT,9.053,9.059,8.228,8.571,5177077.9,44418972.9439,156617
1623369600000,2021-06-11 00:00:00,QTUM/USDT,9.719,9.827,8.902,9.053,5021990.1,47128221.7631,168058
1623283200000,2021-06-10 00:00:00,QTUM/USDT,9.928,10.648,9.368,9.714,8988144.4,90837142.3754,261255
1623196800000,2021-06-09 00:00:00,QTUM/USDT,9.360,9.934,8.760,9.925,7984595.3,74712204.8103,226713
1623110400000,2021-06-08 00:00:00,QTUM/USDT,9.690,9.899,8.368,9.363,12238619.9,112560843.4430,301531
1623024000000,2021-06-07 00:00:00,QTUM/USDT,11.062,11.264,9.552,9.690,8955431.8,96858342.2177,226896
1622937600000,2021-06-06 00:00:00,QTUM/USDT,10.912,11.190,10.700,11.065,4362230.3,47791102.0916,171513
1622851200000,2021-06-05 00:00:00,QTUM/USDT,11.270,11.739,10.527,10.911,4930353.0,54976326.6237,210825
1622764800000,2021-06-04 00:00:00,QTUM/USDT,12.405,12.594,10.779,11.271,7103344.4,81260329.5204,263703
1622678400000,2021-06-03 00:00:00,QTUM/USDT,12.090,12.764,11.866,12.404,6948174.7,85795798.6367,233742
1622592000000,2021-06-02 00:00:00,QTUM/USDT,11.860,12.396,11.355,12.093,4684231.5,55769483.1160,181959
1622505600000,2021-06-01 00:00:00,QTUM/USDT,12.388,12.598,11.280,11.860,5086972.6,60073668.9862,203254
1622419200000,2021-05-31 00:00:00,QTUM/USDT,11.378,12.424,10.756,12.390,6138274.4,70387680.3162,234604
1622332800000,2021-05-30 00:00:00,QTUM/USDT,11.253,11.883,10.251,11.372,7614895.1,85648308.2008,274402
1622246400000,2021-05-29 00:00:00,QTUM/USDT,12.123,12.918,10.465,11.255,8422110.2,97210977.3574,313889
1622160000000,2021-05-28 00:00:00,QTUM/USDT,14.585,14.605,11.263,12.123,13242165.8,166022160.8408,489496
1622073600000,2021-05-27 00:00:00,QTUM/USDT,12.586,14.900,12.164,14.588,15579973.9,209940886.4592,583030
1621987200000,2021-05-26 00:00:00,QTUM/USDT,11.575,12.827,11.268,12.587,7687720.6,92722584.4805,303252
1621900800000,2021-05-25 00:00:00,QTUM/USDT,11.282,12.867,10.612,11.571,20121142.9,233781109.4568,668333
1621814400000,2021-05-24 00:00:00,QTUM/USDT,8.103,11.400,7.606,11.300,15869083.4,147248246.3492,476973
1621728000000,2021-05-23 00:00:00,QTUM/USDT,9.676,10.737,6.363,8.097,14486544.5,119751869.8956,439044
1621641600000,2021-05-22 00:00:00,QTUM/USDT,11.105,11.146,9.155,9.678,10195606.7,102569216.3888,345779
1621555200000,2021-05-21 00:00:00,QTUM/USDT,13.570,14.057,9.617,11.094,13485809.1,162040510.8085,521344
1621468800000,2021-05-20 00:00:00,QTUM/USDT,10.872,13.696,9.575,13.555,20778706.8,251629024.7778,635127
1621382400000,2021-05-19 00:00:00,QTUM/USDT,18.071,18.158,7.654,10.871,16656007.0,226113553.4362,613533
1621296000000,2021-05-18 00:00:00,QTUM/USDT,17.423,18.689,16.878,18.068,6693158.3,119070084.7724,311112
1621209600000,2021-05-17 00:00:00,QTUM/USDT,19.319,19.353,16.239,17.423,11190034.9,196574238.6119,484115
1621123200000,2021-05-16 00:00:00,QTUM/USDT,19.940,21.864,18.150,19.318,6682816.2,133745256.6922,374798
1621036800000,2021-05-15 00:00:00,QTUM/USDT,21.939,22.211,19.576,19.939,6487260.2,134581359.9304,367215
1620950400000,2021-05-14 00:00:00,QTUM/USDT,20.751,22.804,20.021,21.949,8048387.9,173285093.3550,366274
1620864000000,2021-05-13 00:00:00,QTUM/USDT,19.978,21.784,18.418,20.761,10973190.1,220358711.8931,547728
1620777600000,2021-05-12 00:00:00,QTUM/USDT,26.584,26.902,19.124,19.980,8841745.0,210654559.7372,510781
1620691200000,2021-05-11 00:00:00,QTUM/USDT,23.512,26.678,21.805,26.584,11522578.8,280120544.9603,637818
1620604800000,2021-05-10 00:00:00,QTUM/USDT,27.381,28.319,21.200,23.515,11199607.1,286950932.6682,586678
1620518400000,2021-05-09 00:00:00,QTUM/USDT,25.692,30.601,24.820,27.376,21371982.6,581990625.1012,1052645
1620432000000,2021-05-08 00:00:00,QTUM/USDT,26.724,26.956,23.444,25.703,16114251.8,409021944.1440,812572
1620345600000,2021-05-07 00:00:00,QTUM/USDT,24.811,35.690,23.200,26.738,57709727.4,1724108102.2296,3717316
1620259200000,2021-05-06 00:00:00,QTUM/USDT,17.801,26.272,17.335,24.808,34353858.4,740164466.3121,1846527
1620172800000,2021-05-05 00:00:00,QTUM/USDT,13.809,17.859,13.621,17.815,9315303.6,149008887.1928,422396
1620086400000,2021-05-04 00:00:00,QTUM/USDT,15.776,15.786,13.500,13.803,6809565.4,98777553.3017,298926
1620000000000,2021-05-03 00:00:00,QTUM/USDT,15.263,16.278,15.206,15.779,5088310.5,80112143.6611,237239
1619913600000,2021-05-02 00:00:00,QTUM/USDT,15.146,16.174,14.704,15.266,6558726.7,101643401.1244,283900
1619827200000,2021-05-01 00:00:00,QTUM/USDT,15.035,15.230,14.385,15.145,3747790.7,55657405.9157,187753
1619740800000,2021-04-30 00:00:00,QTUM/USDT,14.216,15.200,13.900,15.037,4027464.3,58930990.3857,201322
1619654400000,2021-04-29 00:00:00,QTUM/USDT,14.361,14.715,13.593,14.209,4432899.6,62904552.0005,216174
1619568000000,2021-04-28 00:00:00,QTUM/USDT,14.922,15.525,13.327,14.359,6031773.0,86190103.8660,265459
1619481600000,2021-04-27 00:00:00,QTUM/USDT,14.001,15.244,13.780,14.925,6245178.4,91672631.6394,286263
1619395200000,2021-04-26 00:00:00,QTUM/USDT,11.941,14.004,11.687,14.002,7363530.4,96551578.2462,294620
1619308800000,2021-04-25 00:00:00,QTUM/USDT,11.663,13.166,11.057,11.951,7895104.0,96632463.1318,288279
1619222400000,2021-04-24 00:00:00,QTUM/USDT,13.029,13.144,11.470,11.661,7342894.9,89428423.6717,287193
1619136000000,2021-04-23 00:00:00,QTUM/USDT,13.379,13.686,10.010,13.032,15485303.7,183753948.8170,512760
1619049600000,2021-04-22 00:00:00,QTUM/USDT,15.801,16.341,13.323,13.387,9083026.0,137088752.3579,386988
1618963200000,2021-04-21 00:00:00,QTUM/USDT,17.480,17.526,15.653,15.789,5836975.3,97067601.2731,296256
1618876800000,2021-04-20 00:00:00,QTUM/USDT,18.327,18.710,16.204,17.492,11014889.6,191061522.5764,460759
1618790400000,2021-04-19 00:00:00,QTUM/USDT,18.354,21.058,17.411,18.320,23049649.6,447473322.6299,938816
1618704000000,2021-04-18 00:00:00,QTUM/USDT,17.285,18.619,11.423,18.354,14959069.4,228254015.6151,609924
1618617600000,2021-04-17 00:00:00,QTUM/USDT,18.414,19.500,17.025,17.281,6471940.4,117959073.3351,332620
1618531200000,2021-04-16 00:00:00,QTUM/USDT,17.645,19.173,15.659,18.409,13797042.2,243543772.6134,578277
1618444800000,2021-04-15 00:00:00,QTUM/USDT,15.910,18.039,15.125,17.647,6777173.3,109516966.5056,274990
1618358400000,2021-04-14 00:00:00,QTUM/USDT,15.088,16.950,14.623,15.908,11113906.6,174988797.1093,388227
1618272000000,2021-04-13 00:00:00,QTUM/USDT,14.545,15.671,14.194,15.087,7319680.2,108829758.2618,251034
1618185600000,2021-04-12 00:00:00,QTUM/USDT,14.980,16.292,14.405,14.546,6836693.1,104046332.0377,258377
1618099200000,2021-04-11 00:00:00,QTUM/USDT,15.941,15.996,14.601,14.981,5774807.3,87719999.6810,230658
1618012800000,2021-04-10 00:00:00,QTUM/USDT,15.766,16.575,14.946,15.940,8671896.0,134829323.6127,322363
1617926400000,2021-04-09 00:00:00,QTUM/USDT,16.817,16.860,15.102,15.769,7444598.7,117476840.1215,268402
1617840000000,2021-04-08 00:00:00,QTUM/USDT,15.680,16.958,14.363,16.817,13045473.6,201557332.1024,474918
1617753600000,2021-04-07 00:00:00,QTUM/USDT,15.273,17.977,13.621,15.673,45285576.2,735638398.2064,1444984
1617667200000,2021-04-06 00:00:00,QTUM/USDT,11.860,15.350,11.781,15.261,24638791.8,339303712.5275,808057
1617580800000,2021-04-05 00:00:00,QTUM/USDT,10.793,12.169,10.672,11.864,9110354.4,103068323.1634,301652
1617494400000,2021-04-04 00:00:00,QTUM/USDT,9.762,11.042,9.599,10.791,7509612.1,77589288.7438,220328
1617408000000,2021-04-03 00:00:00,QTUM/USDT,10.199,11.476,9.730,9.754,10498364.6,110640819.9351,295067
1617321600000,2021-04-02 00:00:00,QTUM/USDT,10.064,10.518,9.803,10.199,6227001.7,63037196.5535,192068
1617235200000,2021-04-01 00:00:00,QTUM/USDT,9.414,10.982,9.414,10.064,18889439.1,196867024.5070,528454
1617148800000,2021-03-31 00:00:00,QTUM/USDT,8.775,9.644,8.079,9.414,10337011.9,91064238.4183,259201
1617062400000,2021-03-30 00:00:00,QTUM/USDT,8.772,9.234,8.652,8.777,8351186.7,74353451.8110,211363
1616976000000,2021-03-29 00:00:00,QTUM/USDT,8.224,8.880,7.966,8.772,7601669.0,63903018.2403,191079
1616889600000,2021-03-28 00:00:00,QTUM/USDT,8.543,8.612,7.919,8.222,6936848.4,57660223.8128,182623
1616803200000,2021-03-27 00:00:00,QTUM/USDT,8.646,9.205,8.213,8.540,11650507.8,100798075.4896,311670
1616716800000,2021-03-26 00:00:00,QTUM/USDT,8.240,9.534,8.168,8.643,23415687.8,208438872.1237,574934
1616630400000,2021-03-25 00:00:00,QTUM/USDT,7.231,8.789,6.703,8.239,37612533.9,294552270.9328,830481
1616544000000,2021-03-24 00:00:00,QTUM/USDT,7.002,8.583,6.655,7.229,24587956.1,190616581.7339,492244
1616457600000,2021-03-23 00:00:00,QTUM/USDT,6.549,7.113,6.312,7.009,6851782.7,46158458.7440,161028
1616371200000,2021-03-22 00:00:00,QTUM/USDT,6.600,7.110,6.441,6.548,7508695.9,51061179.4039,171373
1616284800000,2021-03-21 00:00:00,QTUM/USDT,6.671,6.819,6.391,6.605,5575445.0,37019295.4491,116878
1616198400000,2021-03-20 00:00:00,QTUM/USDT,7.022,7.381,6.610,6.668,6231889.5,43800273.3060,131494
1616112000000,2021-03-19 00:00:00,QTUM/USDT,6.386,7.571,6.163,7.023,13305528.4,93505287.1726,247746
1616025600000,2021-03-18 00:00:00,QTUM/USDT,6.226,6.729,6.081,6.383,7431950.5,48004638.6142,133528
1615939200000,2021-03-17 00:00:00,QTUM/USDT,6.385,6.450,5.875,6.226,4793524.6,29303675.6799,85049
1615852800000,2021-03-16 00:00:00,QTUM/USDT,5.954,6.446,5.639,6.382,6665728.7,40484452.5764,124436
1615766400000,2021-03-15 00:00:00,QTUM/USDT,5.833,6.215,5.460,5.955,8831666.2,52697710.4108,140722
1615680000000,2021-03-14 00:00:00,QTUM/USDT,6.141,6.316,5.779,5.830,3055050.1,18413401.6829,57789
1615593600000,2021-03-13 00:00:00,QTUM/USDT,5.850,6.226,5.578,6.138,3906123.1,23415012.6254,64403
1615507200000,2021-03-12 00:00:00,QTUM/USDT,6.148,6.182,5.694,5.850,3994863.2,23718582.7484,74934
1615420800000,2021-03-11 00:00:00,QTUM/USDT,6.241,6.291,5.854,6.151,4335619.7,26369027.7212,80415
1615334400000,2021-03-10 00:00:00,QTUM/USDT,6.580,6.608,6.035,6.235,5814352.0,36767241.2541,111154
1615248000000,2021-03-09 00:00:00,QTUM/USDT,6.324,6.649,6.203,6.578,5462499.3,35259726.4905,106025
1615161600000,2021-03-08 00:00:00,QTUM/USDT,6.358,6.411,6.006,6.324,2867841.9,17827513.9666,64404
1615075200000,2021-03-07 00:00:00,QTUM/USDT,6.337,6.564,6.109,6.358,3661535.9,23273761.3832,78273
1614988800000,2021-03-06 00:00:00,QTUM/USDT,6.591,6.664,5.902,6.336,7496845.9,47219418.9573,149609
1614902400000,2021-03-05 00:00:00,QTUM/USDT,5.683,6.643,5.262,6.589,11773103.5,70682876.8626,229853
1614816000000,2021-03-04 00:00:00,QTUM/USDT,5.351,5.929,5.220,5.686,6899147.9,38605015.7261,148978
1614729600000,2021-03-03 00:00:00,QTUM/USDT,5.193,5.539,5.132,5.344,3003609.3,16205280.7833,65568
1614643200000,2021-03-02 00:00:00,QTUM/USDT,5.278,5.390,4.941,5.196,3946036.3,20550194.7670,73863
1614556800000,2021-03-01 00:00:00,QTUM/USDT,4.858,5.286,4.828,5.277,2958409.1,15020015.5330,60825
1614470400000,2021-02-28 00:00:00,QTUM/USDT,5.268,5.377,4.517,4.857,3927970.4,19168487.1915,85675
1614384000000,2021-02-27 00:00:00,QTUM/USDT,5.186,5.749,5.120,5.270,4604978.1,24995285.5869,91886
1614297600000,2021-02-26 00:00:00,QTUM/USDT,5.117,5.363,4.702,5.189,4080675.8,20663984.5788,95815
1614211200000,2021-02-25 00:00:00,QTUM/USDT,5.298,5.808,5.059,5.117,4544294.2,24766808.8939,96283
1614124800000,2021-02-24 00:00:00,QTUM/USDT,5.145,5.618,4.873,5.303,5117283.4,27126236.2242,122038
1614038400000,2021-02-23 00:00:00,QTUM/USDT,6.386,6.450,4.228,5.145,11349672.2,58095222.5007,281186
1613952000000,2021-02-22 00:00:00,QTUM/USDT,7.138,7.167,5.313,6.386,8427818.9,54140664.2122,183305
1613865600000,2021-02-21 00:00:00,QTUM/USDT,6.701,7.359,6.522,7.138,7254165.6,51121187.1256,156628
1613779200000,2021-02-20 00:00:00,QTUM/USDT,7.298,7.444,6.374,6.704,6386169.0,45215349.2980,139566
1613692800000,2021-02-19 00:00:00,QTUM/USDT,7.150,7.548,6.755,7.294,7057933.0,50766406.1979,128104
1613606400000,2021-02-18 00:00:00,QTUM/USDT,6.670,7.336,6.669,7.143,7252359.7,51113462.2755,136825
