,symbol,date,open,date_delta,clusterLabel 
17975,LTC/USDT,2022-01-28,106.84,9.0,-1
17976,LTC/USDT,2022-01-27,106.92,8.0,-1
17977,LTC/USDT,2022-01-26,107.78,7.0,-1
17978,LTC/USDT,2022-01-25,109.47,6.0,-1
17979,LTC/USDT,2022-01-24,112.19,5.0,-1
17980,LTC/USDT,2022-01-23,108.36,4.0,-1
17981,LTC/USDT,2022-01-22,114.47,3.0,-1
17982,LTC/USDT,2022-01-21,129.59,2.0,25
17983,LTC/USDT,2022-01-20,136.2,1.0,-1
17984,LTC/USDT,2022-01-19,141.33,0.0,-1
19357,MATIC/USDT,2022-05-22,0.65,123.0,-1
19358,MATIC/USDT,2022-05-21,0.634,122.0,-1
19359,MATIC/USDT,2022-05-20,0.659,121.0,-1
19360,MATIC/USDT,2022-05-19,0.626,120.0,-1
19361,MATIC/USDT,2022-05-18,0.727,119.0,-1
19362,MATIC/USDT,2022-05-17,0.678,118.0,-1
19363,MATIC/USDT,2022-05-16,0.743,117.0,85
19364,MATIC/USDT,2022-05-15,0.685,116.0,83
19365,MATIC/USDT,2022-05-14,0.667,115.0,-1
19366,MATIC/USDT,2022-05-13,0.601,114.0,-1
19367,MATIC/USDT,2022-05-12,0.676,113.0,-1
19368,MATIC/USDT,2022-05-11,0.889,112.0,-1
19369,MATIC/USDT,2022-05-10,0.81,111.0,-1
19370,MATIC/USDT,2022-05-09,0.977,110.0,-1
19371,MATIC/USDT,2022-05-08,1.02,109.0,-1
19372,MATIC/USDT,2022-05-07,1.043,108.0,106
19373,MATIC/USDT,2022-05-06,1.065,107.0,109
19374,MATIC/USDT,2022-05-05,1.173,106.0,-1
19375,MATIC/USDT,2022-05-04,1.077,105.0,112
19376,MATIC/USDT,2022-05-03,1.077,104.0,-1
19377,MATIC/USDT,2022-05-02,1.099,103.0,-1
19378,MATIC/USDT,2022-05-01,1.033,102.0,-1
19379,MATIC/USDT,2022-04-30,1.141,101.0,121
19380,MATIC/USDT,2022-04-29,1.238,100.0,123
19381,MATIC/USDT,2022-04-28,1.257,99.0,124
19382,MATIC/USDT,2022-04-27,1.244,98.0,-1
19383,MATIC/USDT,2022-04-26,1.353,97.0,-1
19384,MATIC/USDT,2022-04-25,1.343,96.0,-1
19385,MATIC/USDT,2022-04-24,1.363,95.0,-1
19386,MATIC/USDT,2022-04-23,1.397,94.0,-1
19387,MATIC/USDT,2022-04-22,1.377,93.0,-1
19388,MATIC/USDT,2022-04-21,1.417,92.0,139
19389,MATIC/USDT,2022-04-20,1.427,91.0,-1
19390,MATIC/USDT,2022-04-19,1.418,90.0,-1
19391,MATIC/USDT,2022-04-18,1.336,89.0,145
19392,MATIC/USDT,2022-04-17,1.388,88.0,146
19393,MATIC/USDT,2022-04-16,1.398,87.0,-1
19394,MATIC/USDT,2022-04-15,1.374,86.0,-1
19395,MATIC/USDT,2022-04-14,1.42,85.0,-1
19396,MATIC/USDT,2022-04-13,1.394,84.0,-1
19397,MATIC/USDT,2022-04-12,1.334,83.0,-1
19398,MATIC/USDT,2022-04-11,1.427,82.0,159
19399,MATIC/USDT,2022-04-10,1.463,81.0,-1
19400,MATIC/USDT,2022-04-09,1.434,80.0,-1
19401,MATIC/USDT,2022-04-08,1.511,79.0,-1
19402,MATIC/USDT,2022-04-07,1.458,78.0,-1
19403,MATIC/USDT,2022-04-06,1.593,77.0,-1
19404,MATIC/USDT,2022-04-05,1.647,76.0,-1
19405,MATIC/USDT,2022-04-04,1.687,75.0,-1
19406,MATIC/USDT,2022-04-03,1.653,74.0,-1
19407,MATIC/USDT,2022-04-02,1.695,73.0,-1
19408,MATIC/USDT,2022-04-01,1.617,72.0,-1
19409,MATIC/USDT,2022-03-31,1.682,71.0,-1
19410,MATIC/USDT,2022-03-30,1.675,70.0,183
19411,MATIC/USDT,2022-03-29,1.657,69.0,-1
19412,MATIC/USDT,2022-03-28,1.695,68.0,-1
19413,MATIC/USDT,2022-03-27,1.612,67.0,-1
19414,MATIC/USDT,2022-03-26,1.579,66.0,-1
19415,MATIC/USDT,2022-03-25,1.63,65.0,-1
19416,MATIC/USDT,2022-03-24,1.556,64.0,-1
19417,MATIC/USDT,2022-03-23,1.507,63.0,-1
19418,MATIC/USDT,2022-03-22,1.465,62.0,-1
19419,MATIC/USDT,2022-03-21,1.466,61.0,-1
19420,MATIC/USDT,2022-03-20,1.53,60.0,-1
19421,MATIC/USDT,2022-03-19,1.497,59.0,-1
19422,MATIC/USDT,2022-03-18,1.447,58.0,-1
19423,MATIC/USDT,2022-03-17,1.468,57.0,-1
19424,MATIC/USDT,2022-03-16,1.378,56.0,-1
19425,MATIC/USDT,2022-03-15,1.379,55.0,-1
19426,MATIC/USDT,2022-03-14,1.361,54.0,-1
19427,MATIC/USDT,2022-03-13,1.397,53.0,-1
19428,MATIC/USDT,2022-03-12,1.405,52.0,-1
19429,MATIC/USDT,2022-03-11,1.436,51.0,-1
19430,MATIC/USDT,2022-03-10,1.505,50.0,-1
19431,MATIC/USDT,2022-03-09,1.446,49.0,-1
19432,MATIC/USDT,2022-03-08,1.41,48.0,-1
19433,MATIC/USDT,2022-03-07,1.435,47.0,-1
19434,MATIC/USDT,2022-03-06,1.508,46.0,-1
19435,MATIC/USDT,2022-03-05,1.477,45.0,-1
19436,MATIC/USDT,2022-03-04,1.585,44.0,-1
19437,MATIC/USDT,2022-03-03,1.636,43.0,-1
19438,MATIC/USDT,2022-03-02,1.621,42.0,-1
19439,MATIC/USDT,2022-03-01,1.613,41.0,-1
19440,MATIC/USDT,2022-02-28,1.453,40.0,-1
19441,MATIC/USDT,2022-02-27,1.517,39.0,-1
19442,MATIC/USDT,2022-02-26,1.55,38.0,-1
19443,MATIC/USDT,2022-02-25,1.44,37.0,-1
19444,MATIC/USDT,2022-02-24,1.436,36.0,-1
19445,MATIC/USDT,2022-02-23,1.462,35.0,-1
19446,MATIC/USDT,2022-02-22,1.404,34.0,-1
19447,MATIC/USDT,2022-02-21,1.511,33.0,-1
19448,MATIC/USDT,2022-02-20,1.633,32.0,-1
19449,MATIC/USDT,2022-02-19,1.592,31.0,-1
19450,MATIC/USDT,2022-02-18,1.661,30.0,-1
19451,MATIC/USDT,2022-02-17,1.836,29.0,-1
19452,MATIC/USDT,2022-02-16,1.871,28.0,-1
19453,MATIC/USDT,2022-02-15,1.656,27.0,-1
19454,MATIC/USDT,2022-02-14,1.659,26.0,-1
19455,MATIC/USDT,2022-02-13,1.702,25.0,-1
19456,MATIC/USDT,2022-02-12,1.715,24.0,-1
19457,MATIC/USDT,2022-02-11,1.895,23.0,-1
19458,MATIC/USDT,2022-02-10,2.037,22.0,-1
19459,MATIC/USDT,2022-02-09,1.942,21.0,-1
19460,MATIC/USDT,2022-02-08,2.018,20.0,-1
19461,MATIC/USDT,2022-02-07,1.738,19.0,-1
19462,MATIC/USDT,2022-02-06,1.711,18.0,-1
19463,MATIC/USDT,2022-02-05,1.694,17.0,-1
19464,MATIC/USDT,2022-02-04,1.556,16.0,-1
19465,MATIC/USDT,2022-02-03,1.539,15.0,-1
19466,MATIC/USDT,2022-02-02,1.647,14.0,-1
19467,MATIC/USDT,2022-02-01,1.642,13.0,-1
19468,MATIC/USDT,2022-01-31,1.604,12.0,-1
19469,MATIC/USDT,2022-01-30,1.697,11.0,-1
19470,MATIC/USDT,2022-01-29,1.673,10.0,-1
19471,MATIC/USDT,2022-01-28,1.589,9.0,-1
19472,MATIC/USDT,2022-01-27,1.589,8.0,-1
19473,MATIC/USDT,2022-01-26,1.558,7.0,-1
19474,MATIC/USDT,2022-01-25,1.506,6.0,-1
19475,MATIC/USDT,2022-01-24,1.617,5.0,-1
19476,MATIC/USDT,2022-01-23,1.537,4.0,-1
19477,MATIC/USDT,2022-01-22,1.698,3.0,-1
19478,MATIC/USDT,2022-01-21,1.959,2.0,-1
19479,MATIC/USDT,2022-01-20,2.03,1.0,-1
19480,MATIC/USDT,2022-01-19,2.121,0.0,-1
20480,MKR/USDT,2022-05-22,1398.0,123.0,367
20481,MKR/USDT,2022-05-21,1393.0,122.0,367
20482,MKR/USDT,2022-05-20,1435.0,121.0,-1
20483,MKR/USDT,2022-05-19,1434.0,120.0,-1
20484,MKR/USDT,2022-05-18,1572.0,119.0,368
20485,MKR/USDT,2022-05-17,1531.0,118.0,368
20486,MKR/USDT,2022-05-16,1575.0,117.0,368
20487,MKR/USDT,2022-05-15,1564.0,116.0,368
20488,MKR/USDT,2022-05-14,1383.0,115.0,367
20489,MKR/USDT,2022-05-13,1338.0,114.0,-1
20490,MKR/USDT,2022-05-12,1133.0,113.0,-1
20491,MKR/USDT,2022-05-11,1222.0,112.0,-1
20492,MKR/USDT,2022-05-10,1050.0,111.0,-1
20493,MKR/USDT,2022-05-09,1190.0,110.0,-1
20494,MKR/USDT,2022-05-08,1266.0,109.0,-1
20495,MKR/USDT,2022-05-07,1335.0,108.0,-1
20496,MKR/USDT,2022-05-06,1378.0,107.0,367
20497,MKR/USDT,2022-05-05,1496.0,106.0,-1
20498,MKR/USDT,2022-05-04,1401.0,105.0,367
20499,MKR/USDT,2022-05-03,1487.0,104.0,-1
20500,MKR/USDT,2022-05-02,1450.0,103.0,-1
20501,MKR/USDT,2022-05-01,1458.0,102.0,-1
20502,MKR/USDT,2022-04-30,1559.0,101.0,368
20503,MKR/USDT,2022-04-29,1642.0,100.0,-1
20504,MKR/USDT,2022-04-28,1671.0,99.0,-1
20505,MKR/USDT,2022-04-27,1624.0,98.0,-1
20506,MKR/USDT,2022-04-26,1754.0,97.0,-1
20507,MKR/USDT,2022-04-25,1730.0,96.0,-1
20508,MKR/USDT,2022-04-24,1718.0,95.0,-1
20509,MKR/USDT,2022-04-23,1728.0,94.0,-1
20510,MKR/USDT,2022-04-22,1723.0,93.0,-1
20511,MKR/USDT,2022-04-21,1806.0,92.0,-1
20512,MKR/USDT,2022-04-20,1855.0,91.0,-1
20513,MKR/USDT,2022-04-19,1819.0,90.0,-1
20514,MKR/USDT,2022-04-18,1789.0,89.0,-1
20515,MKR/USDT,2022-04-17,1889.0,88.0,-1
20516,MKR/USDT,2022-04-16,1948.0,87.0,-1
20517,MKR/USDT,2022-04-15,1902.0,86.0,-1
20518,MKR/USDT,2022-04-14,1933.0,85.0,-1
20519,MKR/USDT,2022-04-13,1852.0,84.0,-1
20520,MKR/USDT,2022-04-12,1816.0,83.0,-1
20521,MKR/USDT,2022-04-11,2015.0,82.0,-1
20522,MKR/USDT,2022-04-10,2093.0,81.0,-1
20523,MKR/USDT,2022-04-09,2033.0,80.0,-1
20524,MKR/USDT,2022-04-08,2054.0,79.0,372
20525,MKR/USDT,2022-04-07,2042.0,78.0,372
20526,MKR/USDT,2022-04-06,2301.0,77.0,-1
20527,MKR/USDT,2022-04-05,2440.0,76.0,-1
20528,MKR/USDT,2022-04-04,2281.0,75.0,-1
20529,MKR/USDT,2022-04-03,2228.0,74.0,-1
20530,MKR/USDT,2022-04-02,2273.0,73.0,-1
20531,MKR/USDT,2022-04-01,2095.0,72.0,-1
20532,MKR/USDT,2022-03-31,2178.0,71.0,-1
20533,MKR/USDT,2022-03-30,2127.0,70.0,-1
20534,MKR/USDT,2022-03-29,2038.0,69.0,372
20535,MKR/USDT,2022-03-28,2058.0,68.0,-1
20536,MKR/USDT,2022-03-27,2016.0,67.0,371
20537,MKR/USDT,2022-03-26,2007.0,66.0,371
20538,MKR/USDT,2022-03-25,2008.0,65.0,371
20539,MKR/USDT,2022-03-24,1989.0,64.0,371
20540,MKR/USDT,2022-03-23,2037.0,63.0,372
20541,MKR/USDT,2022-03-22,1999.0,62.0,371
20542,MKR/USDT,2022-03-21,1994.0,61.0,371
20543,MKR/USDT,2022-03-20,2059.0,60.0,-1
20544,MKR/USDT,2022-03-19,2034.0,59.0,372
20545,MKR/USDT,2022-03-18,2060.0,58.0,-1
20546,MKR/USDT,2022-03-17,1925.0,57.0,370
20547,MKR/USDT,2022-03-16,1785.0,56.0,369
20548,MKR/USDT,2022-03-15,1795.0,55.0,369
20549,MKR/USDT,2022-03-14,1686.0,54.0,-1
20550,MKR/USDT,2022-03-13,1739.0,53.0,369
20551,MKR/USDT,2022-03-12,1749.0,52.0,369
20552,MKR/USDT,2022-03-11,1770.0,51.0,369
20553,MKR/USDT,2022-03-10,1901.0,50.0,370
20554,MKR/USDT,2022-03-09,1749.0,49.0,369
20555,MKR/USDT,2022-03-08,1739.0,48.0,369
20556,MKR/USDT,2022-03-07,1719.0,47.0,369
20557,MKR/USDT,2022-03-06,1840.0,46.0,-1
20558,MKR/USDT,2022-03-05,1796.0,45.0,-1
20559,MKR/USDT,2022-03-04,2040.0,44.0,-1
20560,MKR/USDT,2022-03-03,1993.0,43.0,-1
20561,MKR/USDT,2022-03-02,1969.0,42.0,-1
20562,MKR/USDT,2022-03-01,1966.0,41.0,-1
20563,MKR/USDT,2022-02-28,1811.0,40.0,-1
20564,MKR/USDT,2022-02-27,1940.0,39.0,370
20565,MKR/USDT,2022-02-26,1989.0,38.0,-1
20566,MKR/USDT,2022-02-25,1894.0,37.0,-1
20567,MKR/USDT,2022-02-24,1738.0,36.0,369
20568,MKR/USDT,2022-02-23,1813.0,35.0,-1
20569,MKR/USDT,2022-02-22,1666.0,34.0,-1
20570,MKR/USDT,2022-02-21,1778.0,33.0,369
20571,MKR/USDT,2022-02-20,1912.0,32.0,370
20572,MKR/USDT,2022-02-19,1901.0,31.0,370
20573,MKR/USDT,2022-02-18,1971.0,30.0,-1
20574,MKR/USDT,2022-02-17,2127.0,29.0,373
20575,MKR/USDT,2022-02-16,2103.0,28.0,373
20576,MKR/USDT,2022-02-15,1938.0,27.0,370
20577,MKR/USDT,2022-02-14,1924.0,26.0,370
20578,MKR/USDT,2022-02-13,1993.0,25.0,-1
20579,MKR/USDT,2022-02-12,2024.0,24.0,-1
20580,MKR/USDT,2022-02-11,2102.0,23.0,373
20581,MKR/USDT,2022-02-10,2245.0,22.0,374
20582,MKR/USDT,2022-02-09,2206.0,21.0,374
20583,MKR/USDT,2022-02-08,2254.0,20.0,374
20584,MKR/USDT,2022-02-07,2247.0,19.0,374
20585,MKR/USDT,2022-02-06,2254.0,18.0,374
20586,MKR/USDT,2022-02-05,2283.0,17.0,374
20587,MKR/USDT,2022-02-04,2293.0,16.0,374
20588,MKR/USDT,2022-02-03,2143.0,15.0,373
20589,MKR/USDT,2022-02-02,2195.0,14.0,-1
20590,MKR/USDT,2022-02-01,2134.0,13.0,373
20591,MKR/USDT,2022-01-31,1999.0,12.0,-1
20592,MKR/USDT,2022-01-30,1953.0,11.0,-1
20593,MKR/USDT,2022-01-29,1869.0,10.0,-1
20594,MKR/USDT,2022-01-28,1769.0,9.0,-1
20595,MKR/USDT,2022-01-27,1702.0,8.0,-1
20596,MKR/USDT,2022-01-26,1809.0,7.0,-1
20597,MKR/USDT,2022-01-25,1922.0,6.0,370
20598,MKR/USDT,2022-01-24,1833.0,5.0,-1
20599,MKR/USDT,2022-01-23,1800.0,4.0,-1
20600,MKR/USDT,2022-01-22,1799.0,3.0,-1
20601,MKR/USDT,2022-01-21,1901.0,2.0,-1
20602,MKR/USDT,2022-01-20,1996.0,1.0,-1
20603,MKR/USDT,2022-01-19,2065.0,0.0,373
21128,NEAR/USDT,2022-05-22,6.136,123.0,-1
21129,NEAR/USDT,2022-05-21,5.751,122.0,-1
21130,NEAR/USDT,2022-05-20,6.102,121.0,-1
21131,NEAR/USDT,2022-05-19,5.922,120.0,-1
21132,NEAR/USDT,2022-05-18,6.679,119.0,-1
21133,NEAR/USDT,2022-05-17,6.543,118.0,-1
21134,NEAR/USDT,2022-05-16,7.348,117.0,-1
21135,NEAR/USDT,2022-05-15,6.678,116.0,60
21136,NEAR/USDT,2022-05-14,6.531,115.0,60
21137,NEAR/USDT,2022-05-13,6.415,114.0,60
21138,NEAR/USDT,2022-05-12,6.512,113.0,60
21139,NEAR/USDT,2022-05-11,9.568,112.0,59
21140,NEAR/USDT,2022-05-10,9.398,111.0,59
21141,NEAR/USDT,2022-05-09,11.147,110.0,-1
21142,NEAR/USDT,2022-05-08,10.436,109.0,61
21143,NEAR/USDT,2022-05-07,10.779,108.0,61
21144,NEAR/USDT,2022-05-06,11.215,107.0,61
21145,NEAR/USDT,2022-05-05,12.98,106.0,58
21146,NEAR/USDT,2022-05-04,11.999,105.0,58
21147,NEAR/USDT,2022-05-03,11.849,104.0,58
21148,NEAR/USDT,2022-05-02,11.84,103.0,58
21149,NEAR/USDT,2022-05-01,10.335,102.0,-1
21150,NEAR/USDT,2022-04-30,11.288,101.0,-1
21151,NEAR/USDT,2022-04-29,12.402,100.0,64
21152,NEAR/USDT,2022-04-28,12.879,99.0,64
21153,NEAR/USDT,2022-04-27,12.688,98.0,64
21154,NEAR/USDT,2022-04-26,14.274,97.0,-1
21155,NEAR/USDT,2022-04-25,15.006,96.0,-1
21156,NEAR/USDT,2022-04-24,15.325,95.0,-1
21157,NEAR/USDT,2022-04-23,15.569,94.0,-1
21158,NEAR/USDT,2022-04-22,15.64,93.0,-1
21159,NEAR/USDT,2022-04-21,16.649,92.0,-1
21160,NEAR/USDT,2022-04-20,17.417,91.0,-1
21161,NEAR/USDT,2022-04-19,16.169,90.0,65
21162,NEAR/USDT,2022-04-18,15.681,89.0,65
21163,NEAR/USDT,2022-04-17,15.936,88.0,65
21164,NEAR/USDT,2022-04-16,16.032,87.0,-1
21165,NEAR/USDT,2022-04-15,16.385,86.0,-1
21166,NEAR/USDT,2022-04-14,16.833,85.0,-1
21167,NEAR/USDT,2022-04-13,16.53,84.0,-1
21168,NEAR/USDT,2022-04-12,16.051,83.0,-1
21169,NEAR/USDT,2022-04-11,15.799,82.0,-1
21170,NEAR/USDT,2022-04-10,17.552,81.0,-1
21171,NEAR/USDT,2022-04-09,17.522,80.0,-1
21172,NEAR/USDT,2022-04-08,17.439,79.0,-1
21173,NEAR/USDT,2022-04-07,15.262,78.0,73
21174,NEAR/USDT,2022-04-06,16.14,77.0,73
21175,NEAR/USDT,2022-04-05,17.111,76.0,73
21176,NEAR/USDT,2022-04-04,16.806,75.0,73
21177,NEAR/USDT,2022-04-03,14.825,74.0,-1
21178,NEAR/USDT,2022-04-02,14.738,73.0,-1
21179,NEAR/USDT,2022-04-01,13.301,72.0,-1
21180,NEAR/USDT,2022-03-31,14.034,71.0,-1
21181,NEAR/USDT,2022-03-30,14.097,70.0,337
21182,NEAR/USDT,2022-03-29,12.641,69.0,337
21183,NEAR/USDT,2022-03-28,13.196,68.0,337
21184,NEAR/USDT,2022-03-27,12.716,67.0,336
21185,NEAR/USDT,2022-03-26,12.221,66.0,336
21186,NEAR/USDT,2022-03-25,12.895,65.0,336
21187,NEAR/USDT,2022-03-24,12.492,64.0,-1
21188,NEAR/USDT,2022-03-23,11.071,63.0,335
21189,NEAR/USDT,2022-03-22,10.862,62.0,335
21190,NEAR/USDT,2022-03-21,10.652,61.0,335
21191,NEAR/USDT,2022-03-20,11.293,60.0,335
21192,NEAR/USDT,2022-03-19,11.354,59.0,-1
21193,NEAR/USDT,2022-03-18,10.723,58.0,-1
21194,NEAR/USDT,2022-03-17,10.816,57.0,334
21195,NEAR/USDT,2022-03-16,10.115,56.0,334
21196,NEAR/USDT,2022-03-15,10.131,55.0,334
21197,NEAR/USDT,2022-03-14,9.848,54.0,334
21198,NEAR/USDT,2022-03-13,10.328,53.0,-1
21199,NEAR/USDT,2022-03-12,10.248,52.0,-1
21200,NEAR/USDT,2022-03-11,11.042,51.0,-1
21201,NEAR/USDT,2022-03-10,11.599,50.0,-1
21202,NEAR/USDT,2022-03-09,9.733,49.0,333
21203,NEAR/USDT,2022-03-08,9.657,48.0,333
21204,NEAR/USDT,2022-03-07,10.094,47.0,-1
21205,NEAR/USDT,2022-03-06,10.504,46.0,-1
21206,NEAR/USDT,2022-03-05,10.427,45.0,332
21207,NEAR/USDT,2022-03-04,11.031,44.0,332
21208,NEAR/USDT,2022-03-03,11.091,43.0,332
21209,NEAR/USDT,2022-03-02,11.809,42.0,332
21210,NEAR/USDT,2022-03-01,9.757,41.0,-1
21211,NEAR/USDT,2022-02-28,8.512,40.0,331
21212,NEAR/USDT,2022-02-27,9.117,39.0,331
21213,NEAR/USDT,2022-02-26,8.935,38.0,331
21214,NEAR/USDT,2022-02-25,8.489,37.0,331
21215,NEAR/USDT,2022-02-24,8.558,36.0,331
21216,NEAR/USDT,2022-02-23,8.959,35.0,331
21217,NEAR/USDT,2022-02-22,8.547,34.0,-1
21218,NEAR/USDT,2022-02-21,9.294,33.0,-1
21219,NEAR/USDT,2022-02-20,10.044,32.0,330
21220,NEAR/USDT,2022-02-19,10.274,31.0,330
21221,NEAR/USDT,2022-02-18,10.451,30.0,-1
21222,NEAR/USDT,2022-02-17,11.211,29.0,-1
21223,NEAR/USDT,2022-02-16,11.512,28.0,-1
21224,NEAR/USDT,2022-02-15,10.559,27.0,329
21225,NEAR/USDT,2022-02-14,10.379,26.0,329
21226,NEAR/USDT,2022-02-13,10.797,25.0,329
21227,NEAR/USDT,2022-02-12,10.854,24.0,329
21228,NEAR/USDT,2022-02-11,11.783,23.0,328
21229,NEAR/USDT,2022-02-10,12.996,22.0,328
21230,NEAR/USDT,2022-02-09,12.782,21.0,328
21231,NEAR/USDT,2022-02-08,13.51,20.0,-1
21232,NEAR/USDT,2022-02-07,13.496,19.0,-1
21233,NEAR/USDT,2022-02-06,12.82,18.0,-1
21234,NEAR/USDT,2022-02-05,12.984,17.0,-1
21235,NEAR/USDT,2022-02-04,10.957,16.0,-1
21236,NEAR/USDT,2022-02-03,10.862,15.0,-1
21237,NEAR/USDT,2022-02-02,11.209,14.0,327
21238,NEAR/USDT,2022-02-01,11.122,13.0,327
21239,NEAR/USDT,2022-01-31,10.357,12.0,327
21240,NEAR/USDT,2022-01-30,11.044,11.0,327
21241,NEAR/USDT,2022-01-29,10.773,10.0,327
21242,NEAR/USDT,2022-01-28,10.537,9.0,327
21243,NEAR/USDT,2022-01-27,11.298,8.0,-1
21244,NEAR/USDT,2022-01-26,12.131,7.0,-1
21245,NEAR/USDT,2022-01-25,10.719,6.0,-1
21246,NEAR/USDT,2022-01-24,11.7,5.0,-1
21247,NEAR/USDT,2022-01-23,11.408,4.0,-1
21248,NEAR/USDT,2022-01-22,13.224,3.0,-1
21249,NEAR/USDT,2022-01-21,15.254,2.0,-1
21250,NEAR/USDT,2022-01-20,16.208,1.0,326
21251,NEAR/USDT,2022-01-19,17.704,0.0,326
21714,NEO/USDT,2022-05-22,10.361,123.0,63
21715,NEO/USDT,2022-05-21,10.111,122.0,63
21716,NEO/USDT,2022-05-20,10.508,121.0,63
21717,NEO/USDT,2022-05-19,9.881,120.0,63
21718,NEO/USDT,2022-05-18,10.98,119.0,-1
21719,NEO/USDT,2022-05-17,10.253,118.0,-1
21720,NEO/USDT,2022-05-16,11.02,117.0,-1
21721,NEO/USDT,2022-05-15,10.674,116.0,-1
21722,NEO/USDT,2022-05-14,10.224,115.0,-1
21723,NEO/USDT,2022-05-13,9.775,114.0,-1
21724,NEO/USDT,2022-05-12,10.536,113.0,59
21725,NEO/USDT,2022-05-11,13.815,112.0,-1
21726,NEO/USDT,2022-05-10,13.257,111.0,-1
21727,NEO/USDT,2022-05-09,15.917,110.0,-1
21728,NEO/USDT,2022-05-08,16.282,109.0,-1
21729,NEO/USDT,2022-05-07,16.908,108.0,-1
21730,NEO/USDT,2022-05-06,17.175,107.0,-1
21731,NEO/USDT,2022-05-05,19.346,106.0,-1
21732,NEO/USDT,2022-05-04,17.582,105.0,-1
21733,NEO/USDT,2022-05-03,17.567,104.0,-1
21734,NEO/USDT,2022-05-02,17.64,103.0,-1
21735,NEO/USDT,2022-05-01,16.719,102.0,-1
21736,NEO/USDT,2022-04-30,17.93,101.0,-1
21737,NEO/USDT,2022-04-29,18.815,100.0,-1
21738,NEO/USDT,2022-04-28,19.024,99.0,-1
21739,NEO/USDT,2022-04-27,18.548,98.0,66
21740,NEO/USDT,2022-04-26,20.013,97.0,-1
21741,NEO/USDT,2022-04-25,20.176,96.0,-1
21742,NEO/USDT,2022-04-24,20.909,95.0,-1
21743,NEO/USDT,2022-04-23,21.099,94.0,-1
21744,NEO/USDT,2022-04-22,20.805,93.0,-1
21745,NEO/USDT,2022-04-21,21.498,92.0,-1
21746,NEO/USDT,2022-04-20,22.092,91.0,-1
21747,NEO/USDT,2022-04-19,21.286,90.0,-1
21748,NEO/USDT,2022-04-18,20.465,89.0,-1
21749,NEO/USDT,2022-04-17,21.551,88.0,-1
21750,NEO/USDT,2022-04-16,21.081,87.0,-1
21751,NEO/USDT,2022-04-15,20.588,86.0,-1
21752,NEO/USDT,2022-04-14,21.256,85.0,-1
21753,NEO/USDT,2022-04-13,20.383,84.0,-1
21754,NEO/USDT,2022-04-12,19.69,83.0,-1
21755,NEO/USDT,2022-04-11,21.563,82.0,68
21756,NEO/USDT,2022-04-10,22.537,81.0,68
21757,NEO/USDT,2022-04-09,21.825,80.0,68
21758,NEO/USDT,2022-04-08,23.24,79.0,68
21759,NEO/USDT,2022-04-07,22.434,78.0,68
21760,NEO/USDT,2022-04-06,25.746,77.0,-1
21761,NEO/USDT,2022-04-05,27.182,76.0,-1
21762,NEO/USDT,2022-04-04,28.009,75.0,-1
21763,NEO/USDT,2022-04-03,27.572,74.0,-1
21764,NEO/USDT,2022-04-02,28.042,73.0,-1
21765,NEO/USDT,2022-04-01,26.926,72.0,-1
21766,NEO/USDT,2022-03-31,28.369,71.0,-1
21767,NEO/USDT,2022-03-30,26.854,70.0,-1
21768,NEO/USDT,2022-03-29,25.342,69.0,-1
21769,NEO/USDT,2022-03-28,26.039,68.0,-1
21770,NEO/USDT,2022-03-27,24.742,67.0,-1
21771,NEO/USDT,2022-03-26,24.151,66.0,-1
21772,NEO/USDT,2022-03-25,24.393,65.0,-1
21773,NEO/USDT,2022-03-24,24.328,64.0,-1
21774,NEO/USDT,2022-03-23,23.869,63.0,-1
21775,NEO/USDT,2022-03-22,22.577,62.0,-1
21776,NEO/USDT,2022-03-21,22.683,61.0,-1
21777,NEO/USDT,2022-03-20,22.025,60.0,-1
21778,NEO/USDT,2022-03-19,21.053,59.0,-1
21779,NEO/USDT,2022-03-18,20.653,58.0,-1
21780,NEO/USDT,2022-03-17,20.618,57.0,-1
21781,NEO/USDT,2022-03-16,19.464,56.0,-1
21782,NEO/USDT,2022-03-15,19.556,55.0,-1
21783,NEO/USDT,2022-03-14,19.016,54.0,-1
21784,NEO/USDT,2022-03-13,20.004,53.0,-1
21785,NEO/USDT,2022-03-12,20.008,52.0,-1
21786,NEO/USDT,2022-03-11,20.668,51.0,-1
21787,NEO/USDT,2022-03-10,21.258,50.0,-1
21788,NEO/USDT,2022-03-09,20.492,49.0,-1
21789,NEO/USDT,2022-03-08,20.267,48.0,-1
21790,NEO/USDT,2022-03-07,20.461,47.0,-1
21791,NEO/USDT,2022-03-06,21.727,46.0,-1
21792,NEO/USDT,2022-03-05,21.499,45.0,-1
21793,NEO/USDT,2022-03-04,23.583,44.0,-1
21794,NEO/USDT,2022-03-03,23.941,43.0,-1
21795,NEO/USDT,2022-03-02,24.199,42.0,-1
21796,NEO/USDT,2022-03-01,23.062,41.0,-1
21797,NEO/USDT,2022-02-28,19.88,40.0,71
21798,NEO/USDT,2022-02-27,20.954,39.0,-1
21799,NEO/USDT,2022-02-26,21.494,38.0,-1
21800,NEO/USDT,2022-02-25,21.276,37.0,-1
21801,NEO/USDT,2022-02-24,19.477,36.0,-1
21802,NEO/USDT,2022-02-23,20.558,35.0,-1
21803,NEO/USDT,2022-02-22,20.111,34.0,-1
21804,NEO/USDT,2022-02-21,23.059,33.0,-1
21805,NEO/USDT,2022-02-20,24.965,32.0,-1
